Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
EIC RWSS Bhubaneswar,Internal,EIC-Cum-Chief Engineer CE-Ii ACEo/o EIC SE(D) o/o EIC SE(TP) O/o EIC AO O/o EIC,Pramod Kumar Nayak,03-Mar-2023 11:55 AM,03-Mar-2023 03:00 PM,techsummary_427247.pdf (600.70 KB),1,2088327,SNKANUNGO INFRASTRUCTURE,24-Feb-2023 10:53 AM,Rejected-Finance,L2,08-Aug-2023 12:13 PM,Rural Water Supply and Sanitation,2023_RWSS_85854_1,EIC/RWSS /58/22-23,"Execution of RPWS to Balandapada, Koirmandu, Pahiraju and Luisinga GP under Phiringia Block of Kandhamal District including 5 years Operation and Maintenance.",Technical,02 bids opened.,Pramod Kumar Nayak,28-Feb-2023 12:22 PM,,Secretary,Internal,Director EIC RWSS Finance Dept. CE-I CE-II,Pramod Kumar Nayak,08-Aug-2023 12:13 PM,finsummary_427247.pdf (392.14 KB),1.0,2088991.0,UNICORN INDIA PRIVATE LIMITED,INR,"284,816,878",Finance,02 bids opened.,Pramod Kumar Nayak,03-Mar-2023 03:30 PM,,BOQ Comparative Chart,08-Aug-2023,"INR 284,816,878",540.0,Pramod Kumar Nayak,08-Aug-2023 12:16 PM,WO58.pdf (4104.00 KB),L1,AOC,"Execution of RPWS to Balandapada, Koirmandu, Pahiraju and Luisinga GP under Phiringia Block of Kandhamal District including 5 years Operation and Maintenance.","Execution of RPWS to Balandapada, Koirmandu, Pahiraju and Luisinga GP under Phiringia Block of Kandhamal District including 5 years Operation and Maintenance.",Please refer Tender documents. ,NA ,"29,06,38,364",Civil Works - Water Works,NA ,Tender,180.0,540.0,Kandhamal,751001.0,EIC RWSS ODISHA BHUBANESWAR ,EIC RWSS ODISHA BHUBANESWAR ,09-Feb-2023 11:00 AM ,EIC RWSS ODISHA BHUBANESWAR,No ,No,1,Fee/PreQual/Technical,.pdf,DTCN,EIC RWSS ODISHA BHUBANESWAR,EIC RWSS ODISHA BHUBANESWAR,04-Feb-2023 12:40 PM,28-Feb-2023 11:00 AM,04-Feb-2023 12:40 PM,25-Feb-2023 05:00 PM,04-Feb-2023 12:40 PM ,08-Feb-2023 05:00 PM ,04-Feb-2023 12:40 PM,25-Feb-2023 05:00 PM,03-Mar-2023 03:00 PM,1,ICICI BANK,1.0,CORRIGENDUM II,Technical Bid,,"29,06,384",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,Rural Water Supply and Sanitation,EIC/RWSS /58/22-23,2023_RWSS_85854_1,Yes,National Competitive Bid,Lump-sum,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,2088991,UNICORN INDIA PRIVATE LIMITED,25-Feb-2023 01:20 PM,Accepted-AOC,L1,08-Aug-2023 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
