EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"2,17,390",Yes,percentage,1.0%,Nil,Nil,1.0,1st Corrigendum,Date,,1.0,Fee/PreQual/Technical,.pdf,"R.C, PAN, GSTIN, EMD, Tender Paper Cost, Affidavit regarding correctness, No relation certificate",CE RW I||RWCIRCLE-BALANGIR,BLGR-Online-28/2022-23,2023_CERWI_87290_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,27-Mar-2023 05:00 PM,19-Apr-2023 10:00 AM,27-Mar-2023 05:00 PM,18-Apr-2023 05:00 PM,27-Mar-2023 05:00 PM ,17-Apr-2023 01:00 PM ,27-Mar-2023 05:00 PM,18-Apr-2023 05:00 PM,17-Jun-2023 11:00 AM,Construction of H.L Bridge over Local Nallah at 2.54 km on Kameimunda to Kuabalijharan (PMGSY) road in the district of Bolangir under BSY for the year 2022-23,Construction of H.L Bridge over Local Nallah at 2.54 km on Kameimunda to Kuabalijharan (PMGSY) road in the district of Bolangir under BSY for the year 2022-23,Please refer Tender documents. ,NA ,"2,17,39,000",Civil Works - Bridges,NA ,Tender,90.0,540.0,Titilagarh,767033.0,NA ,NA ,NA ,"O/o the C.C.E.R.W.Circle, Bolangir",No ,No,"Chief Construction Engineer, R.W.Circle, Bolangir","O/o Chief Construction Engineer, R.W.Circle, Bolangir",AOC,Technical,6 nos bids opened,Debendra Kumar Seth,20-Apr-2023 10:05 AM,technical_432533.pdf,1,2114728,ATUL KUMAR JAIN,16-Apr-2023 08:50 PM,Rejected-Finance,l2,04-Aug-2023 05:09 PM,Finance,financial bids are opened,Subhrata Meher,17-Jun-2023 02:07 PM,finance_432533.pdf,BOQ Comparative Chart,D K SETH,Internal,,Debendra Kumar Seth,04-Aug-2023 05:09 PM,finsummary_432533.pdf (317.26 KB),04-Aug-2023,"INR 21,738,637.49",540.0,Debendra Kumar Seth,04-Aug-2023 05:12 PM,KUABALIJHARA2.54.pdf (280.00 KB),Debendra Kumar Seth,Internal,,Debendra Kumar Seth,09-Jun-2023 01:54 PM,17-Jun-2023 11:00 AM,techsummary_432533.pdf (162.63 KB),1.0,2114611.0,Yajat Agrawal,INR,"18,480,016",CE RW I||RWCIRCLE-BALANGIR,2023_CERWI_87290_5,BLGR-Online-28/2022-23,Construction of H.L Bridge over Local Nallah at 2.54 km on Kameimunda to Kuabalijharan (PMGSY) road in the district of Bolangir under BSY for the year 2022-23,AOC
,,,,,,,,,,,,.pdf,"ATO, Similar Nature of Work, Machineries and others documents as per DTCN",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2,2112057,M/S RAJ KUMAR AGRAWAL,15-Apr-2023 09:21 AM,Rejected-Finance,Unsuccess in lottery system,04-Aug-2023 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,3,2115874,MS TILAK CHAND AGRAWAL,18-Apr-2023 02:13 PM,Rejected-Technical,Work Experience Certificate on Similar nature of work furnished by the bidder is false and fabricated,09-Jun-2023 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,4,2111959,OM CONSTRUCTIONS,10-Apr-2023 09:34 PM,Rejected-Finance,Unsuccess in lottery system,04-Aug-2023 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,5,2110314,Sachin Agarwal,07-Apr-2023 01:16 PM,Rejected-Finance,Unsuccess in lottery system,04-Aug-2023 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,6,2114611,Yajat Agrawal,16-Apr-2023 12:56 PM,Accepted-AOC,Success in lottery system,04-Aug-2023 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
