Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
03-May-2023 10:00 AM,15-May-2023 11:30 AM,03-May-2023 10:00 AM,12-May-2023 05:00 PM,NA ,NA ,03-May-2023 10:00 AM,12-May-2023 05:00 PM,"SE, M.I.DIVISION GANJAM-II, BERHAMPUR","SE, M.I.DIVISION GANJAM-II, BERHAMPUR, ENGG. SCHOOL ROAD, BERHAMPUR","4,000",0.0,Nil,Nil,No,"8,500",Yes,fixed,,Nil,Nil,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM I",GMID-II/01/2023-24,2023_CEMIB_88654_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Improvement to GadanallaS.ChachinaMIP in BeguniapadaBlock underCritical grant 2023-24.,Improvement to GadanallaS.Chachina MIP in BeguniapadaBlock under Critical grant 2023-24.,Please refer Tender documents. ,NA ,"8,45,000",Civil Works - Others,NA ,Tender,90.0,120.0,"SE, M.I.DIVISION GANJAM-II, BERHAMPUR",760010.0,NA ,NA ,NA ,"SE, M.I.DIVISION GANJAM-II, BERHAMPUR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Scan copy of registration certificate, GSTN, PAN, affidavit and other documents as per DTCN",AOC,SE M.I.DIVISION GANJAM II BERHAMPUR,Internal,,Laxmikanta Tripathy,28-Aug-2023 02:01 PM,techsummary_436631.pdf (515.21 KB),"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM I",2023_CEMIB_88654_7,GMID-II/01/2023-24,Improvement to GadanallaS.ChachinaMIP in BeguniapadaBlock underCritical grant 2023-24.,1.0,2136982.0,NAMITA PRADHAN,INR,"718,124",1,2133867,ALOK BARIK,10-May-2023 01:14 PM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,16-Oct-2023,"INR 718,124",120.0,Laxmikanta Tripathy,28-Aug-2023 02:26 PM,7.pdf (405.00 KB),SE M.I.DIVISION GANJAM II BERHAMPUR,Internal,,Laxmikanta Tripathy,28-Aug-2023 02:04 PM,finsummary_436631.pdf (515.21 KB),Finance,summary,SUDHA KIRAN PADHI,20-May-2023 10:40 AM,finance_436631.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,2,2136770,ARATI BARIK,12-May-2023 12:40 PM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2136890,Ashish Kumar Nayak,12-May-2023 02:39 PM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2136858,DURGA CHARAN GOUDA,12-May-2023 02:09 PM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2136417,Godabari Swain,11-May-2023 07:38 PM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,2135962,MAMATA KUMARI SATAPATHY,11-May-2023 08:48 PM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,7,2136982,NAMITA PRADHAN,12-May-2023 04:40 PM,Accepted-AOC,QUALIFIED,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,8,2135838,PRAFULLA KUMAR BISWAL,11-May-2023 10:57 PM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,9,2136882,RAM KRUSHNA MOHANTY,12-May-2023 02:23 PM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,10,2136929,Samir Sahu,12-May-2023 03:25 PM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,11,2136812,S BISWANATH DORA,12-May-2023 01:04 PM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,12,2135600,SURESH CHANDRA MAHAPATRA,12-May-2023 10:09 AM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,13,2136665,SUSANTA SETHI,12-May-2023 11:50 AM,Rejected-AOC,NQ,28-Aug-2023 02:28 PM,,,,,,,,,,,,,,,,,,,AOC
