Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"2,000",0.0,Nil,Nil,No,"4,409",Yes,fixed,,Nil,Nil,"Executive Officer, Hindol NAC","Office Of the E.O, Hindol NAC",20-Feb-2023 11:00 AM,04-Mar-2023 11:00 AM,20-Feb-2023 11:00 AM,03-Mar-2023 05:00 PM,NA ,NA ,20-Feb-2023 11:00 AM,03-Mar-2023 05:00 PM,Municipal Bodies||Hindol NAC,HDL NAC-04/2022-23,2023_ORULB_86277_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,Construction of Community Centre at Purusottampur village (Mahima Community) in Ward No-09 of Hindol NAC,Construction of Community Centre at Purusottampur village (Mahima Community) in Ward No-09 of Hindol NAC,Please refer Tender documents. ,NA ,"4,40,869",Civil Works - Others,NA ,Tender,120.0,90.0,"Executive Officer, Hindol NAC",759022.0,NA ,NA ,NA ,"O/O Executive Officer, Hindol NAC",No ,No,1.0,ICICI BANK,AOC,Executive Officer,Internal,"CP, EO, ME, JE, ACCT.",Maruvada Srinivas,23-Aug-2023 03:33 PM,finsummary_429037.pdf (561.23 KB),Finance,L1,Maruvada Srinivas,23-Aug-2023 03:11 PM,finance_429037.pdf,BOQ Comparative Chart,23-Aug-2023,"INR 374,783",90.0,Maruvada Srinivas,23-Aug-2023 03:39 PM,2.pdf (574.00 KB),AOC,1.0,2094139.0,ANOJ KUMAR PATTANAIK,02-Mar-2023 01:19 PM,Rejected-Technical,L2,23-Aug-2023 03:31 PM,1.0,2093891.0,MADAN NAIK (S.C),INR,"374,783",Municipal Bodies||Hindol NAC,2023_ORULB_86277_2,HDL NAC-04/2022-23,Construction of Community Centre at Purusottampur village (Mahima Community) in Ward No-09 of Hindol NAC,Executive Officer,Internal,"CP, EO, ME, JE, ACCT.",Maruvada Srinivas,23-Aug-2023 03:31 PM,techsummary_429037.pdf (561.23 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,2.0,2093891.0,MADAN NAIK (S.C),02-Mar-2023 08:20 AM,Accepted-AOC,L1,23-Aug-2023 03:39 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
