Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",Nil,Nil,No,1,ICICI BANK,Construction of Concrete Drying Platform cum Thressing Floor at Podadiha PACS of Begunia Block under RMC Balugaon,Construction of Concrete Drying Platform cum Thressing Floor at Podadiha PACS of Begunia Block under RMC Balugaon,Please refer Tender documents. ,NA ,"12,52,539",Civil Works - Others,NA ,Rate Contract,60.0,60.0,Balugaon RMC,752030.0,NA ,NA ,NA ,Balugaon RMC,No ,No,Odisha State Agricultural Marketing Board||RMC Balugaon,01/2023-24,2023_OSAMB_90078_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,27-Jun-2023 10:00 AM,07-Jul-2023 11:00 AM,27-Jun-2023 10:00 AM,06-Jul-2023 05:00 PM,27-Jun-2023 10:00 AM ,03-Jul-2023 05:00 PM ,27-Jun-2023 10:00 AM,06-Jul-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"License,GSTN, PAN, Affidavit and other documents as per DTCN",Chairman RMC Balugaon,Sub Collector Khurda,"12,525",Yes,percentage,1.0%,Nil,Nil,AOC,Sub-Collector Cum Chairman RMC Balugaon,Internal,"Executive Enginer OSAM Board, Junior Enginer OSAM Board, Secratary RMC Balugaon, Acountant RMC Balugaon.",Anil Kumar Rout,13-Jul-2023 12:05 PM,finsummary_442051.pdf (202.09 KB),Finance,2 Nos Bidders Participated,Anil Kumar Rout,13-Jul-2023 11:36 AM,,BOQ Comparative Chart,14-Aug-2023,"INR 1,252,414.15",60.0,Anil Kumar Rout,14-Aug-2023 07:24 PM,Podadiha.pdf (302.00 KB),Award of Contract,1,2173309,ARATI BEHERA,06-Jul-2023 03:02 PM,Accepted-AOC,Award of Contract,14-Aug-2023 07:25 PM,Odisha State Agricultural Marketing Board||RMC Balugaon,2023_OSAMB_90078_1,01/2023-24,Construction of Concrete Drying Platform cum Thressing Floor at Podadiha PACS of Begunia Block under RMC Balugaon,1.0,2173309.0,ARATI BEHERA,INR,"1,252,414.15",Sub-Collector Cum Chairman RMC Balugaon,Internal,"Executive Enginer OSAM Board, Junior Enginer OSAM Board, Secratary RMC Balugaon, Acountant RMC Balugaon.",Anil Kumar Rout,13-Jul-2023 11:46 AM,techsummary_442051.pdf (202.09 KB),AOC
,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,2173383,LAXMI NARAYAN ENTERPRISES,06-Jul-2023 04:22 PM,Rejected-Finance,L2 Rejected,13-Jul-2023 12:05 PM,,,,,,,,,,,,,,,,AOC
