Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Online Bid Cost, EMD as per clause 20 of DTCN, affidavit, RC, PAN,GST",18-May-2023 10:00 AM,02-Jun-2023 11:00 AM,18-May-2023 10:00 AM,01-Jun-2023 05:00 PM,18-May-2023 10:00 AM ,31-May-2023 05:00 PM ,18-May-2023 10:00 AM,01-Jun-2023 05:00 PM,17-Jun-2023 04:00 PM,EIC-CIVIL||SERNB-CIRCLE-PHULBANI,CCE_R and B_PLB_01 of 2023_24,2023_EICCL_89063_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,CCE Phulbani RandB Circle Phulbani,Office of the CCE Phulbani RandB Circle Phulbani District Kandhamal PIN 762001,Completion of Construction of 19 Nos of Staff quarters at Government Teacher Training College Phulbani,Completion of Construction of 19 Nos of Staff quarters at Government Teacher Training College Phulbani,Please Refer Tender Documents ,NA ,"1,24,12,358",Civil Works - Buildings,EI and PH ,Tender,90.0,180.0,Phulbani,762001.0,NA ,NA ,NA ,Office of the CCE Phulbani RandB Circle Phulbani,No ,No,"1,24,200",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,AOC,Technical,All Documents are received and under scrutiny,Sudhanshu Ranjan Nayak,02-Jun-2023 12:57 PM,,1,2147809,JOGENDRA KUMAR MOHANTY,28-May-2023 04:33 PM,Accepted-AOC,Awarded being L1 Bidder,28-Aug-2023 05:49 PM,Finance,All Documents are received and under scrutiny,Sudhanshu Ranjan Nayak,17-Jun-2023 04:33 PM,,BOQ Comparative Chart,CCE Phulbani RandB Circle Phulbani,Internal,CCE Phulbani RandB Circle Phulbani SE Phulbani RandB Division Phulbani DAO Phulbani RandB Division Phulbani PA to CCE Phulbani RandB Circle Phulbani,Kruttika Kumari Panda,28-Aug-2023 05:45 PM,finsummary_438142.pdf (51.49 KB),28-Aug-2023,"INR 10,551,745",180.0,Kruttika Kumari Panda,28-Aug-2023 05:48 PM,AOCBEDCollege.pdf (160.00 KB),Awarded Being L1 Bidder,CCE Phulbani RandB Circle Phulbani,Internal,CCE Phulbani RandB Circle Phulbani SE Phulbani RandB Division Phulbani DAO Phulbani RandB Division Phulbani PA to CCE Phulbani RandB Circle Phulbani,Kruttika Kumari Panda,16-Jun-2023 12:32 PM,17-Jun-2023 04:00 PM,techsummary_438142.pdf (215.74 KB),EIC-CIVIL||SERNB-CIRCLE-PHULBANI,2023_EICCL_89063_2,CCE_R and B_PLB_01 of 2023_24,Completion of Construction of 19 Nos of Staff quarters at Government Teacher Training College Phulbani,1.0,2147809.0,JOGENDRA KUMAR MOHANTY,INR,"10,551,745",AOC
,,.pdf,"Work Experience, Machineries and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC,,,,,,2,2151835,SPRASANNA KUMAR BISOI,31-May-2023 11:34 PM,Rejected-Finance,Rejected due to L2 Bidder,28-Aug-2023 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,3,2147889,Sri Bijaya Kumar Bhatta,30-May-2023 06:26 PM,Rejected-Technical,The documents towards work experiences ie execution of similar nature of work as per clause 111 g not furnished 1 work of value not less than 87 lakhs or two works of value not less than 43 point 5lakhs Hence rejected as per clause 111 g of DTCN,16-Jun-2023 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,4,2151188,SRI PRAFULLA KUMAR PANDA,01-Jun-2023 07:20 AM,Rejected-Technical,The bidder has not furnished the scanned copies of evidence of ownership lease deed showing possession of all the machineries as per Annexure1The bidder has secured 30percent marks only So the bidder is liable for disqualification as perCl111 of DTCN,16-Jun-2023 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,5,2151628,SUPRA SWAGATIKA MISHRA,31-May-2023 02:45 PM,Rejected-Finance,Rejected due to L2 Bidder,28-Aug-2023 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
