Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
N V Harihar Rao,Internal,Puspanjali Bangsingh Monalisha Hembram,N V Harihar Rao,28-Mar-2023 04:58 PM,05-Apr-2023 05:30 PM,techsummary_430211.pdf (373.19 KB),1.0,2098361.0,ALINA SAMAL,INR,"50,035,456.53",CE RW I||RWCIRCLE-KEONJHAR,2023_CERWI_86590_3,Road Online NCB No. 362,Improvement to road from Bhanda to Raruangoda road from 0/000 Km. to 4/200 Km. under DMF in the District of Keonjhar for the year 2022-23.,Finance,COVER-II,Monalisha Hembram,06-Apr-2023 01:04 PM,finance_430211.pdf,BOQ Comparative Chart,1.0,2098361.0,ALINA SAMAL,14-Mar-2023 02:41 PM,Accepted-AOC,L1 (Award of Contract after Lottery),04-Aug-2023 07:30 PM,Technical,COVER-I,Monalisha Hembram,28-Mar-2023 04:17 PM,technical_430211.pdf,11-Jul-2023,"INR 50,035,456.53",270.0,Puspanjali Bangsingh,04-Aug-2023 07:25 PM,BHANDAAGREEMENT.pdf (755.00 KB),Award of Contract.,N V Harihar Rao,Internal,Puspanjali Bangsingh Monalisha Hembram,Monalisha Hembram,12-May-2023 01:50 PM,finsummary_430211.pdf (246.06 KB),AOC,Improvement to road from Bhanda to Raruangoda road from 0/000 Km. to 4/200 Km. under DMF in the District of Keonjhar for the year 2022-23.,Improvement to road from Bhanda to Raruangoda road from 0/000 Km. to 4/200 Km. under DMF in the District of Keonjhar for the year 2022-23.,Please refer Tender documents. ,NA ,"5,55,88,776",Civil Works - Roads,NA ,Tender,90.0,270.0,Keonjhar,758001.0,NA ,NA ,NA ,"O/o C.C.E., R.W. Circle, Keonjhar",No ,No,"5,55,888",Yes,percentage,1.0%,Nil,Nil,28-Feb-2023 05:15 PM,15-Mar-2023 11:00 AM,28-Feb-2023 05:15 PM,14-Mar-2023 05:00 PM,28-Feb-2023 05:15 PM ,13-Mar-2023 05:00 PM ,28-Feb-2023 05:15 PM,14-Mar-2023 05:00 PM,05-Apr-2023 05:30 PM,1.0,ICICI BANK,"Chief Construction Engineer, R.W. Circle, Keonjhar","O/o C.C.E., R.W. Circle, Keonjhar",CE RW I||RWCIRCLE-KEONJHAR,Road Online NCB No. 362,2023_CERWI_86590_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"EMD, Tender Paper Cost, Registration Certificate, GSTIN, PAN, Affidavits etc.",AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,2098573.0,JYOTI RANJAN MISHRA,14-Mar-2023 03:38 PM,Rejected-AOC,L1,04-Aug-2023 07:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Profit Loss statement, List of similar nature of work, Work in hand and other documents as per DTCN.",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and all other documents required as per DTCN.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
