S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
1.0,2104501.0,PRAMOD KUMAR BALIARSINGH,INR,"1,296,404",Finance,two bidders are participated,Dillip Kumar Mohanty,04-Apr-2023 03:08 PM,finance_430707.pdf,BOQ Comparative Chart,chairperson,Internal,,Dillip Kumar Mohanty,10-Aug-2023 05:20 PM,finsummary_430707.pdf (271.50 KB),Municipal Bodies||Jatni Municipal Council,2023_ORULB_86761_25,EO/JMC/065/2022-23,"Construction of Road from Babuli Shop to Ranjjan Market, W.No.-7",chairperson,Internal,eo aee je,Dillip Kumar Mohanty,10-Aug-2023 05:17 PM,techsummary_430707.pdf (271.50 KB),10-Aug-2023,"INR 1,296,404",30.0,Dillip Kumar Mohanty,10-Aug-2023 05:21 PM,2587.pdf (272.00 KB),1.0,2105981.0,AMEEYA BHUJABAL,28-Mar-2023 03:37 PM,Rejected-Finance,lottery,10-Aug-2023 05:19 PM,AOC,"6,000",0.0,Nil,Nil,No,09-Mar-2023 02:00 PM,29-Mar-2023 11:00 AM,09-Mar-2023 02:00 PM,28-Mar-2023 05:00 PM,NA ,NA ,09-Mar-2023 02:00 PM,28-Mar-2023 05:00 PM,Municipal Bodies||Jatni Municipal Council,EO/JMC/065/2022-23,2023_ORULB_86761_25,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of Road from Babuli Shop to Ranjjan Market, W.No.-7","Construction of Road from Babuli Shop to Ranjjan Market, W.No.-7",Please refer Tender documents. ,NA ,"18,00,000",Civil Works - Others,NA ,Tender,30.0,30.0,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",752050.0,NA ,NA ,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",No ,No,"EXECUTIVE OFFICER,JATNI MUNICIPALITY","EXECUTIVE OFFICER,JATNI MUNICIPALITY","18,000",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,LICENCE PAN GST AFFIDAVIT ETC AS PER DTCN,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2104501.0,PRAMOD KUMAR BALIARSINGH,27-Mar-2023 07:02 PM,Accepted-AOC,work order issued,10-Aug-2023 05:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,AOC
