Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Superintending Engineer,"Superintending Engineer, Drainage Division, BMC",Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-6/2023-24 dtd.02.06.2023,2023_ORULB_89633_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of drain with cover slab at Sardapalli Basti towards Ghagudi, Drain no 9 via Kapilswar Enclave in ward no 23","Construction of drain with cover slab at Sardapalli Basti towards Ghagudi, Drain no 9 via Kapilswar Enclave in ward no 23",Please refer Tender documents. ,NA ,"37,89,795",Civil Works - Others,NA ,Tender,90.0,120.0,BMC AREA LIMITED,751007.0,NA ,NA ,NA ,Superintending Engineer chamber,No ,No,"37,898",Yes,percentage,1.0%,Nil,Nil,1,ICICI BANK,05-Jun-2023 05:00 PM,22-Jun-2023 11:00 AM,05-Jun-2023 05:00 PM,21-Jun-2023 05:00 PM,NA ,NA ,05-Jun-2023 05:00 PM,21-Jun-2023 05:00 PM,AOC,1,2164917,PRAMOD KUMAR DAS,21-Jun-2023 03:30 PM,Accepted-AOC,1st lowest,24-Aug-2023 01:04 PM,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,23-Aug-2023 05:17 PM,finsummary_440260.pdf (109.96 KB),Finance,2 bids opened successfully.,Goutam Chandra Das,22-Jun-2023 12:01 PM,finance_440260.pdf,BOQ Comparative Chart,24-Aug-2023,"INR 4,646,364",120.0,Goutam Chandra Das,24-Aug-2023 01:02 PM,WO-272.23.pdf (308.00 KB),Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,23-Aug-2023 05:13 PM,techsummary_440260.pdf (109.96 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_89633_3,BMC-EE-DD-6/2023-24 dtd.02.06.2023,"Construction of drain with cover slab at Sardapalli Basti towards Ghagudi, Drain no 9 via Kapilswar Enclave in ward no 23",1.0,2164917.0,PRAMOD KUMAR DAS,INR,"4,646,364",AOC
,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,AOC,2,2164203,RAJESH KUMAR MOHANTY,21-Jun-2023 03:25 PM,Rejected-Finance,other than 1st lowest,23-Aug-2023 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
