Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-DHENKANAL,CCE DKL R and B/03-2023-24,2023_EICCL_89480_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"3,92,300",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GSTIN, EMD, PAN, Valid RC",1.0,ICICI BANK,Construction of 100 bedded Boys Hostel in Odisha Adarsha Vidyalaya at Nizigarh under Hindol Block in Dhenkanal district,Construction of 100 bedded Boys Hostel in Odisha Adarsha Vidyalaya at Nizigarh under Hindol Block in Dhenkanal district,Please refer Tender documents ,NA ,"3,92,27,904",Civil Works - Buildings,NA ,Tender,90.0,270.0,Dhenkanal,759001.0,NA ,NA ,NA ,CCE Dhenkanal R and B Circle Dhenkanal,No ,No,CCE Dhenkanal R and B Circle Dhenkanal,CCE Dhenkanal R and B Circle Dhenkanal,01-Jun-2023 10:00 AM,17-Jun-2023 11:30 AM,01-Jun-2023 10:00 AM,16-Jun-2023 05:30 PM,01-Jun-2023 10:00 AM ,16-Jun-2023 05:30 PM ,01-Jun-2023 10:00 AM,16-Jun-2023 05:30 PM,04-Jul-2023 05:00 PM,AOC,Technical,Opened,Ashok Kumar Giri,17-Jun-2023 12:27 PM,technical_439827.pdf,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL,2023_EICCL_89480_10,CCE DKL R and B/03-2023-24,Construction of 100 bedded Boys Hostel in Odisha Adarsha Vidyalaya at Nizigarh under Hindol Block in Dhenkanal district,AK Giri,Internal,JP Naik K Behera S Mohapatra,Ashok Kumar Giri,10-Aug-2023 08:55 PM,finsummary_439827.pdf (153.49 KB),1.0,2161177.0,ABHISHEK KALIPRASANNA PUHAN,INR,"33,347,641",1,2161177,ABHISHEK KALIPRASANNA PUHAN,16-Jun-2023 01:08 PM,Accepted-AOC,Work has been awarded,10-Aug-2023 08:57 PM,10-Aug-2023,"INR 39,227,903.52",270.0,Ashok Kumar Giri,10-Aug-2023 08:57 PM,OAV_Nizigarh.pdf (279.00 KB),Agreement on dt. 28.07.2023,Ashok Kumar Giri,Internal,JP Naik S Mohapatra K Behera SP Nayak,Ashok Kumar Giri,03-Jul-2023 04:32 PM,04-Jul-2023 05:00 PM,techsummary_439827.pdf (728.24 KB),Finance,Opened,Ashok Kumar Giri,04-Jul-2023 06:30 PM,finance_439827.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit, Machineries and other documents as per DTCN",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2159759,ANAND ENGINEERING,16-Jun-2023 02:56 PM,Rejected-AOC,Quoted rate is in higher side,10-Aug-2023 08:57 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2161480,BISWAJIT BEHERA,16-Jun-2023 02:10 PM,Rejected-Technical,Disqualified as per clause No 7 and 112 e of DTCN,03-Jul-2023 04:32 PM,,,,,,,,,,,,,,,,,,,,,AOC
