Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Orissa State Police Housing and Welfare Corporation Ltd,13/OPHWC/2023-24,2023_OSPHW_89893_11,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"1,13,200",Yes,fixed,,Nil,Nil,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,17-Jun-2023 06:30 PM,05-Jul-2023 11:00 AM,17-Jun-2023 06:30 PM,03-Jul-2023 05:00 PM,17-Jun-2023 06:30 PM ,21-Jun-2023 05:00 PM ,17-Jun-2023 06:30 PM,03-Jul-2023 05:00 PM,19-Jul-2023 11:00 AM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,Constn. of 4 Nos. E type Qtr. At- Badasahi P.S. Mayurbhanj,Building Work,Please refer Tender documents  ,NA ,"1,13,21,922",Civil Works - Buildings,NA ,Tender,90.0,300.0,MAYURBHANJ,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_89893_11,13/OPHWC/2023-24,Constn. of 4 Nos. E type Qtr. At- Badasahi P.S. Mayurbhanj,Technical,three number of bidder have participate,Bikram Keshari Malla,05-Jul-2023 12:34 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,18-Aug-2023 11:51 AM,finsummary_441469.pdf (705.36 KB),1.0,2171740.0,RAJESH KUMAR SAHU,INR,"10,190,862",1,2171095,LALIT KUMAR MOHANTY,03-Jul-2023 11:10 AM,Rejected-Finance,DUE TO L2 BIDDER,18-Aug-2023 11:51 AM,18-Aug-2023,"INR 10,190,862",300.0,Bikram Keshari Malla,18-Aug-2023 11:53 AM,WW.pdf (635.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 14.08.2023,AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,18-Jul-2023 01:43 PM,19-Jul-2023 11:00 AM,techsummary_441469.pdf (105.33 KB),Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,19-Jul-2023 11:44 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2171740,RAJESH KUMAR SAHU,03-Jul-2023 02:27 PM,Accepted-AOC,QUALIFIED BIDDER,18-Aug-2023 11:53 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2166512,SIBA HANSDA,24-Jun-2023 11:52 AM,Rejected-Technical,Due to non submission of adequate similar nature of work as per DTCN clause no-11 and 110 (k),18-Jul-2023 01:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
