Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
17-Apr-2023 11:00 AM,03-May-2023 10:00 AM,17-Apr-2023 11:00 AM,02-May-2023 01:00 PM,NA ,NA ,17-Apr-2023 11:00 AM,02-May-2023 01:00 PM,24-May-2023 10:00 AM,1,Fee/PreQual/Technical,.pdf,Tender Document,"CSO-cum-DM, Jajpur","At-O/o the CSO-cum-DM, Jajpur At/po/dist- Jajpur 755001","Selection and appointment of Level-2 Transport Contractor for transportation of CMR to RRC, Panikoili to FPS of Binjharpur Block of Jajpur Dist.","Selection and appointment of Level-2 Transport Contractor for transportation of CMR to RRC, Panikoili to FPS of Binjharpur Block of Jajpur Dist.",Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,Binjharpur Block,755001.0,"O/o the CSO-cum-DM, Jajpur ","At-O/o the CSO-cum-DM, Jajpur At/po/dist- Jajpur 755001 ",21-Apr-2023 11:00 AM ,"Collectorate, Jajpur",No ,No,1,ICICI BANK,"5,900",0.0,Nil,Nil,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jajpur,1439/ DTD 15.04.2023,2023_OSCSC_87922_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"5,07,679",No,fixed,,Nil,Nil,AOC,Finance,Opening of Financial Bid.,Ramesh Biswal,21-Aug-2023 12:48 PM,,BOQ Comparative Chart,Technical,All the bidders admitted for technical evalualtion.,Ramesh Biswal,04-May-2023 11:35 AM,,1,2117353,PRADEEP KUMAR KAR,01-May-2023 05:12 PM,Rejected-Finance,2nd Lowest,21-Aug-2023 12:54 PM,"Collector, Jajpur",Internal,"RTO,Jajpur,DSWO,Jajpur,DLO,Jajpur,ADM,Jajpur,CSO,Jajpur",Ramesh Biswal,21-Aug-2023 12:54 PM,finsummary_434349.pdf (1131.37 KB),21-Aug-2023,"INR 10,153,570",730.0,Salauddin Khan,21-Aug-2023 01:41 PM,proceedingfinancialbidL2.pdf (978.00 KB),"Collector, Jajpur",Internal,"ADM,Jajpur/RTO,Jajpur/DSWO,Jajpur/DLO,Jajpur/CSO-cum-DM, Jajpur",Ramesh Biswal,22-May-2023 12:14 PM,24-May-2023 10:00 AM,techsummary_434349.pdf (1233.92 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jajpur,2023_OSCSC_87922_1,1439/ DTD 15.04.2023,"Selection and appointment of Level-2 Transport Contractor for transportation of CMR to RRC, Panikoili to FPS of Binjharpur Block of Jajpur Dist.",1.0,2117359.0,PRAFULLA KUMAR MISHRA,INR,47.08,AOC
,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2117359,PRAFULLA KUMAR MISHRA,01-May-2023 08:12 PM,Accepted-AOC,As per the Proceeding of the district tender Committee,21-Aug-2023 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
