Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Cuttack,1103/13.04.2023,2023_OSCSC_88081_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"15,33,813",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,NIT AND DTCN FOR SELECTION N APPOINTMENT OF HANDLING CONTRACTGOR FOR BIENNIAL 2023-25,HANDLING OF FOODGRAINS AT ALL RRC CUM DSCc EXCEPT PEG KATARAPA,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,ALL RRC CUM DSC OF CUTTACK DIST EXCPT PEG KATARAPA,753002.0,"OFFICE OF CCSO CUM DIST MANAGER, OSCSC, CUTTACK ","OFFICE OF THE CCSO CUM DIST MANAGER, OSCSC LTD., COLLECTORATE, CUTTACK ",19-Apr-2023 12:30 PM ,"OFFICE OF CCSO CUM DIST MANAGER, OSCSC, CUTTACK",No ,No,"CCSO CUM DIST MANAGER, OSCSC, CUTTACK","OFFICE OF THE CCSO CUM DIST MANAGER, OSCSC LTD., COLLECTORATE, CUTTACK",18-Apr-2023 05:30 PM,01-May-2023 03:30 PM,18-Apr-2023 05:30 PM,29-Apr-2023 05:30 PM,NA ,NA ,18-Apr-2023 06:00 PM,29-Apr-2023 05:30 PM,12-May-2023 12:30 PM,1.0,Fee/PreQual/Technical,.pdf,NIT N DTCN FOR SELECTION N APPOINTMNT OF HANDLING CONTRACTOR OF CUTTACK FOR THE YEAR 23-25,AOC,1.0,2123329.0,MANAS RANJAN PRAHARAJ,INR,27.94,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Cuttack,2023_OSCSC_88081_1,1103/13.04.2023,NIT AND DTCN FOR SELECTION N APPOINTMENT OF HANDLING CONTRACTGOR FOR BIENNIAL 2023-25,COLLECTOR CUTTACK,Internal,"ADM GEN, CUTTACK, DLO CUTTACK , DSWO, CUTTACK, RTO, CUTTACK, CSO CUM DM, OSCSC LTD CUTTACK",Manas Ranjan Mohapatra,11-May-2023 04:00 PM,12-May-2023 12:30 PM,techsummary_434798.pdf (886.26 KB),COLLECTOR CUTTACK,Internal,"RTO, CUTTACK, DLO, CUTTACK, DSWO, CUTTACK, CCSO -CUM- DM, OSCSC LTD., CUTTACK",Jaminikanta Mohapatra,22-Aug-2023 02:37 PM,finsummary_434798.pdf (538.57 KB),22-Aug-2023,"INR 30,676,263",587.0,Jaminikanta Mohapatra,22-Aug-2023 02:45 PM,2458HandlingMRPraharaj2325.pdf (434.00 KB),Sri Manas Ranjan Praharaj is awarded with the Handling Contractor of Cuttack District for the Year 2023-25 at the rate of Rs. 27.94,Finance,MANAS RANJAN PRAHARAJ AND M/S. TANISHA ROADLINES ARE ALLOWED FOR PRICE BID AND MEGHNA AGROTECH ENTERPRISES IS REJECTED AS WITHDRAWN FROM OPENING PRICEBID.,Jaminikanta Mohapatra,27-Jun-2023 12:59 PM,,BOQ Comparative Chart,Technical,All Bidders of Handling Contractors are admitted for Technical Bid,Manas Ranjan Mohapatra,11-May-2023 03:11 PM,,1,2125994,MAA TARINI ENTERPRISERS,29-Apr-2023 08:04 AM,Rejected-Technical,Insufficient Documents,11-May-2023 04:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ FOR SELECTION AND APPOINTMENT OF HANDLING CONTRACTOR OF CUTTACK FOR THE YEAR 23-25,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2123329,MANAS RANJAN PRAHARAJ,29-Apr-2023 09:01 AM,Accepted-AOC,Lowest Rate,22-Aug-2023 02:46 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2125836,MEGHNA AGROTECH ENTERPRISES,28-Apr-2023 05:58 PM,Not Admitted-Finance,Others-THE BIDDER MEGHNA AGROTECH ENTERPRISES WITHDRAWN THEIR TENDER FOR THE HANDLING CONTRACTOR BEFORE OPENING THE PRICE BID.,27-Jun-2023 12:59 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2124873,M/S. TANISHA ROADLINES,29-Apr-2023 08:48 AM,Rejected-Finance,Higher Rate,22-Aug-2023 02:37 PM,AOC
