EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"3,84,741",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-CUTTACK,Tender online RWC-01-23,2023_CERWI_87355_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of road from Pratap Nagari to Niali left side Phulnakhara Distributary under CMRL in the District of Cuttack for the year 2022-23,Road works,Please refer Tender documents. ,NA ,"3,84,74,062",Civil Works - Roads,NA ,Tender,90.0,270.0,Cuttack,753004.0,NA ,NA ,NA ,"O/o the C.C.E.R.W. Circle, Cuttack",No ,No,"O/o the C.C.E.R.W. Circle, Cuttack","O/o the C.C.E.R.W. Circle, Cuttack",1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,29-Mar-2023 02:30 PM,18-Apr-2023 11:00 AM,29-Mar-2023 02:30 PM,17-Apr-2023 05:00 PM,29-Mar-2023 02:30 PM ,17-Apr-2023 02:00 PM ,29-Mar-2023 02:30 PM,17-Apr-2023 05:00 PM,02-Jun-2023 06:55 PM,1.0,Fee/PreQual/Technical,.pdf,"Tender paper Cost, EMD, RC, GSTIN, PAN, Affidavit reg",AOC,10-Aug-2023,"INR 34,630,504",270.0,Ajay Kumar Behera,10-Aug-2023 05:53 PM,pratapAOc.pdf (401.00 KB),Agreement drawn,C.C.E RW Circle Cuttack,Internal,S.E R.W. Division-II Cuttack DAO R.W. Division Cuttack PA to CCE,Ajay Kumar Behera,10-Aug-2023 05:49 PM,finsummary_432711.pdf (354.92 KB),Technical,TOTAL 4 NO DOCUMENT DOWNLOADED,Ajay Kumar Behera,02-Jun-2023 06:44 PM,,1,2113919,BABULI DAS,17-Apr-2023 11:46 AM,Rejected-Finance,Agreement drawn,10-Aug-2023 05:49 PM,Finance,TOTAL 2 NOS DOCUMENT DOWNLOADED,Usharani Behera,02-Jun-2023 07:07 PM,,BOQ Comparative Chart,CE RW I||RWCIRCLE-CUTTACK,2023_CERWI_87355_1,Tender online RWC-01-23,Construction of road from Pratap Nagari to Niali left side Phulnakhara Distributary under CMRL in the District of Cuttack for the year 2022-23,1.0,2114988.0,SRI BANSHIDHAR PANDA,INR,"34,630,504",1.0,Revocation of tender,Tender Revocation,02-Jun-2023 06:15 PM,1930.pdf ,1249.92,Technical Opening,"C.C.E.R.W. Circle, Cuttack",Internal,"DAO R.W. Division-I Cuttack S.E. R.W. Division-II, Cuttack PA to CCE",Ajay Kumar Behera,02-Jun-2023 06:48 PM,02-Jun-2023 06:55 PM,techsummary_432711.pdf (1263.08 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,"A.T.O from CA , Similar Nature of Work Experience Certificate, Work in Hand ,other documents as per",AOC,,,,,,,,,,,,,,,,,,,2,2114872,OM MAA CONSTRUCTION,17-Apr-2023 03:38 PM,Rejected-Technical,Disqualified As per clause no-122(h) (Eligibility criteria) of the DTCN Due to non-submission of under taking for installation of Hot Mix Plant within 60km,02-Jun-2023 06:48 PM,,,,,,,,,,,,,,,,2.0,Tender of revocation,Tender Revocation,02-Jun-2023 06:40 PM,1930.pdf ,1249.92,Technical Opening,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries followed by checklist machineries as per DTCN,AOC,,,,,,,,,,,,,,,,,,,3,2114535,PRADYUMNA KUMAR DAS,15-Apr-2023 10:52 PM,Rejected-Technical,Disqualified as per clause No-21.1(i)(Eligibility criteria) and clause No-121(f) of the DTCN for submission of misleading and false information regarding work in hand,02-Jun-2023 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,4,2114988,SRI BANSHIDHAR PANDA,17-Apr-2023 01:32 PM,Accepted-AOC,Agreement drawn,10-Aug-2023 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
