Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"COPY OF GSTIN,PAN,RC ETC AS PER DTCN",Renovation of Division office of Sambalpur R AND B Division-I for the year 2023-24,BUILDING WORKS,Please refer Tender documents. ,NA ,"34,95,673",Civil Works - Buildings,NA ,Tender,90.0,120.0,"O/o S.E R AND B DIVISION-I,SAMBALPUR",768001.0,NA ,NA ,NA ,"O/o S.E R AND B DIVISION-I,SAMBALPUR",No ,No,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-SAMBALPUR,SE/R AND B/SBP/05/2023-24,2023_EICCL_89805_3,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"35,000",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,SE R AND B DIV-I SBP,"O/o S.E R AND B DIVISION-I,SAMBALPUR",12-Jun-2023 06:00 PM,19-Jun-2023 05:00 PM,12-Jun-2023 06:00 PM,19-Jun-2023 04:00 PM,12-Jun-2023 06:00 PM ,16-Jun-2023 05:00 PM ,12-Jun-2023 06:00 PM,19-Jun-2023 04:00 PM,AOC,SUPERINTENDING ENGINEER,Internal,,Debasis Behera,22-Aug-2023 10:24 AM,finsummary_440987.pdf (3271.46 KB),Finance,OPENED,Debasis Behera,21-Jun-2023 03:32 PM,,BOQ Comparative Chart,22-Aug-2023,"INR 2,971,671",120.0,Debasis Behera,22-Aug-2023 10:26 AM,DIV.pdf (3271.00 KB),1.0,2161041.0,NIRANJAN SAHOO,17-Jun-2023 06:48 AM,Rejected-Finance,AS PER TRANSPARENT LOTTERY SYSTEM,22-Aug-2023 10:24 AM,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-SAMBALPUR,2023_EICCL_89805_3,SE/R AND B/SBP/05/2023-24,Renovation of Division office of Sambalpur R AND B Division-I for the year 2023-24,1.0,2162972.0,RADHA KRISHNA KAR,INR,"2,971,671",SUPERINTENDING ENGINEER,Internal,,Debasis Behera,22-Aug-2023 10:20 AM,techsummary_440987.pdf (3271.46 KB),AOC
,,.pdf,COPY OF ALL DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,2162972.0,RADHA KRISHNA KAR,19-Jun-2023 11:56 AM,Accepted-AOC,L1 BIDDER,22-Aug-2023 10:27 AM,,,,,,,,,,,,,,,,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
