Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
BDO,Internal,,Narayan Chandra Mohanty,18-Aug-2023 06:40 PM,techsummary_438601.pdf (593.38 KB),1.0,2151728.0,BALARAM DAS,INR,"1,321,239.773",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DANAGADI Block,2023_PRDNG_89152_1,02 DANAGADI 2023-24,"RENOVATION AND BEAUTIFICATION OF HINGULA POKHARI, RACHHIPUR",1,2151728,BALARAM DAS,31-May-2023 05:22 PM,Accepted-AOC,SELECTED THROUGH LOTTERY,19-Aug-2023 07:53 PM,19-Aug-2023,"INR 1,321,239.773",180.0,Sarada Prasanna Panda,19-Aug-2023 07:52 PM,hingulapkharirachhipur.pdf (324.00 KB),Finance,ALL BIDS ARE OPENED AND ADMITTED,Narayan Chandra Mohanty,18-Aug-2023 06:09 PM,,BOQ Comparative Chart,BDO,Internal,,Narayan Chandra Mohanty,19-Aug-2023 06:50 PM,finsummary_438601.pdf (593.38 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST REGISTRATION, PAN, RC, AFFIDAVIT, OTHER DOCUMENTS AS PER DTCN (SCHEDULE A TO E)","RENOVATION AND BEAUTIFICATION OF HINGULA POKHARI, RACHHIPUR",CIVIL WORKS,Please refer Tender documents. ,NA ,"15,54,214",Civil Works - Others,NA ,Tender,30.0,180.0,"RACHHIPUR, DANAGADI",755026.0,NA ,NA ,NA ,PS DANAGADI,No ,No,"15,600",Yes,fixed,,Nil,Nil,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DANAGADI Block,02 DANAGADI 2023-24,2023_PRDNG_89152_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",Nil,Nil,No,1.0,ICICI BANK,"BDO, DANAGADI","PS, DANAGADI",20-May-2023 06:00 PM,01-Jun-2023 11:30 AM,20-May-2023 06:00 PM,31-May-2023 06:00 PM,20-May-2023 06:00 PM ,30-May-2023 06:00 PM ,20-May-2023 06:00 PM,31-May-2023 06:00 PM,AOC
,,,,,,,,,,,,,,,2,2150817,NAKULA MALLICK,30-May-2023 11:08 AM,Rejected-AOC,NOT SELECTED THROUGH LOTTERY,19-Aug-2023 07:53 PM,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2151652,PRAFULLA KUMAR SAHOO,31-May-2023 03:58 PM,Rejected-AOC,NOT SELECTED THROUGH LOTTERY,19-Aug-2023 07:53 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
