S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,ICICI BANK,"2,28,828",No,fixed,,Nil,Nil,04-Apr-2023 04:00 PM,20-Apr-2023 11:00 AM,04-Apr-2023 04:00 PM,19-Apr-2023 05:30 PM,04-Apr-2023 04:00 PM ,10-Apr-2023 05:30 PM ,04-Apr-2023 04:00 PM,19-Apr-2023 05:30 PM,26-Apr-2023 11:00 AM,"CSO-cum-District Manager, OSCSC Ltd., Rayagada","Collectorate Campus, Rayagada, Dist.Rayagada, Odisha-765001",1,Fee/PreQual/Technical,.pdf,Technical Bid,L-II Transport Contractor for Gunupur Block and Municipality of Rayagada District for Biennial Year 2023-25,Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) to Retail Centre (FPS),Please refer Tender documents. ,NA ,"45,76,555",Handling and Transportation,Transportation ,Tender,45.0,700.0,Gunupur Block and Municipalityof Rayagada District,765001.0,Rayagada ,"Meeting Hall of CSO-cum-District Manager, OSCSC Ltd., Rayagada  ",11-Apr-2023 11:00 AM ,"Collectorate, Rayagada",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Raygada,617_7,2023_OSCSC_87499_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"5,900",0.0,Nil,Nil,No,AOC,COLLECTOR,Mixed,,Rajkishor Panigrahy,26-Apr-2023 09:36 AM,26-Apr-2023 11:00 AM,techsummary_433088.pdf (482.46 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Raygada,2023_OSCSC_87499_1,617_7,L-II Transport Contractor for Gunupur Block and Municipality of Rayagada District for Biennial Year 2023-25,1.0,2112867.0,SRINIVAS RAO MUCHI,INR,39.86,Technical,2 Bidder are qualified for process of Price Bid.,Rajkishor Panigrahy,26-Apr-2023 08:56 AM,technical_433088.pdf,1,2113525,M/s KASTUVA TRANSPORT AGENCY,18-Apr-2023 10:07 AM,Rejected-Finance,L2 Bidder,21-Aug-2023 05:45 PM,Finance,Selected L1 Bidder,Rajkishor Panigrahy,21-Aug-2023 05:42 PM,finance_433088.pdf,BOQ Comparative Chart,COLLECTOR,Mixed,ADMDLODSWORTOCSOcumDM,Rajkishor Panigrahy,21-Aug-2023 05:45 PM,finsummary_433088.pdf (296.78 KB),21-Aug-2023,"INR 4,576,555",587.0,Rajkishor Panigrahy,21-Aug-2023 05:48 PM,1285.pdf (1499.00 KB),Appointed Sri M.Srinivas Rao,AOC
2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2112867,SRINIVAS RAO MUCHI,16-Apr-2023 11:45 AM,Accepted-AOC,Appointed LII TC,21-Aug-2023 05:49 PM,,,,,,,,,,,,,,,,,,,,AOC
