EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"2,60,113",No,fixed,,Nil,Nil,"5,900",0.0,Nil,Nil,No,"CSO-cum-District Manager, OSCSC Ltd., Rayagada","Collectorate Campus, Rayagada, Dist.Rayagada, Odisha-765001",1,ICICI BANK,1,Fee/PreQual/Technical,.pdf,Technical Bid,L-II Transport Contractor for B.Cuttack Block of Rayagada District for Biennial Year 2023-25,Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) to Retail Centre (FPS),Please refer Tender documents. ,NA ,"52,02,262",Handling and Transportation,Transportation ,Tender,45.0,700.0,B.Cuttack Block of Rayagada District,765001.0,Rayagada ,"Meeting Hall of CSO-cum-District Manager, OSCSC Ltd., Rayagada  ",11-Apr-2023 11:00 AM ,"Collectorate, Rayagada",No ,No,04-Apr-2023 06:00 PM,20-Apr-2023 11:00 AM,04-Apr-2023 06:00 PM,19-Apr-2023 05:30 PM,04-Apr-2023 06:00 PM ,10-Apr-2023 05:30 PM ,04-Apr-2023 06:00 PM,19-Apr-2023 05:30 PM,26-Apr-2023 11:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Raygada,617_11,2023_OSCSC_87508_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,AOC,Finance,Selected L1 Bidder,Rajkishor Panigrahy,21-Aug-2023 05:53 PM,finance_433095.pdf,BOQ Comparative Chart,Technical,2 Bidder are qualified for process of Price Bid.,Rajkishor Panigrahy,26-Apr-2023 08:52 AM,technical_433095.pdf,1,2113516,M/s KASTUVA TRANSPORT AGENCY,18-Apr-2023 09:31 AM,Accepted-AOC,Appointed LII TC,21-Aug-2023 06:01 PM,COLLECTOR,Mixed,ADMDLODSWORTOCSOcumDM,Rajkishor Panigrahy,21-Aug-2023 05:56 PM,finsummary_433095.pdf (296.78 KB),21-Aug-2023,"INR 5,202,262",587.0,Rajkishor Panigrahy,21-Aug-2023 06:01 PM,1285.pdf (1499.00 KB),Appointed Sri Manorama Nayak Prop.Kastuva Transport Agency,COLLECTOR,Mixed,,Rajkishor Panigrahy,26-Apr-2023 09:52 AM,26-Apr-2023 11:00 AM,techsummary_433095.pdf (482.46 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Raygada,2023_OSCSC_87508_1,617_11,L-II Transport Contractor for B.Cuttack Block of Rayagada District for Biennial Year 2023-25,1.0,2113516.0,M/s KASTUVA TRANSPORT AGENCY,INR,46.64,AOC
,,,,,,,,,,,,,2,ICICI NEFT/RTGS,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2112881,SRINIVAS RAO MUCHI,16-Apr-2023 06:20 PM,Rejected-Finance,L2 Bidder,21-Aug-2023 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
