Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Municipal Bodies||Hindol NAC,HDL NAC-01/2022-23,2022_ORULB_77859_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,23-May-2022 01:00 PM,03-Jun-2022 11:00 AM,23-May-2022 01:00 PM,01-Jun-2022 05:00 PM,NA ,NA ,23-May-2022 01:00 PM,01-Jun-2022 05:00 PM,EXECUTIVE OFFICER,HINDOL NAC,Construction of drain with C.C Road from PWD Road towards Rubita Pattnaik Res in ward No-07.,As per DTCN,Please refer Tender documents. ,NA ,"8,04,043",Civil Works - Others,NA ,Tender,120.0,60.0,HINDOL NAC,759022.0,NA ,NA ,NA ,HINDOL NAC,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"4,000",0.0,Nil,Nil,No,0.0,No,fixed,,Nil,Nil,AOC,22-Aug-2023,"INR 683,517",60.0,Maruvada Srinivas,22-Aug-2023 03:59 PM,16.pdf (109.00 KB),AOC,1,1853475,ANOJ KUMAR PATTANAIK,27-May-2022 01:08 PM,Accepted-AOC,L1,22-Aug-2023 03:59 PM,Executive Officer,Internal,"CP, EO, ME, JE, ACCT.",Maruvada Srinivas,22-Aug-2023 10:44 AM,techsummary_399514.pdf (156.15 KB),Municipal Bodies||Hindol NAC,2022_ORULB_77859_16,HDL NAC-01/2022-23,Construction of drain with C.C Road from PWD Road towards Rubita Pattnaik Res in ward No-07.,Executive Officer,Internal,"CP, EO, ME, JE, ACCT.",Maruvada Srinivas,22-Aug-2023 03:40 PM,finsummary_399514.pdf (156.15 KB),Finance,lottery,Maruvada Srinivas,19-Aug-2023 05:50 PM,finance_399514.pdf,BOQ Comparative Chart,1.0,1853475.0,ANOJ KUMAR PATTANAIK,INR,"683,517",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,DTCN,,,,,,,,,,,,AOC,,,,,,,,2,1859166,ARTTA NAIK (S.C),01-Jun-2022 03:29 AM,Rejected-Technical,Lottery,22-Aug-2023 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,3,1855819,BABHRU PRASAD PATI,30-May-2022 12:37 PM,Rejected-Technical,Lottery,22-Aug-2023 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,1856964,BIRANCHI MOHAPATRA,30-May-2022 10:31 PM,Rejected-Technical,Lottery,22-Aug-2023 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,1859207,DEBI PRASAD PATTANAIK,01-Jun-2022 09:44 AM,Rejected-Technical,Lottery,22-Aug-2023 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,1859053,Gyanaranjan Amanta,01-Jun-2022 07:39 AM,Rejected-Technical,Lottery,22-Aug-2023 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,1857050,PRADIP KUMAR DAS,30-May-2022 11:33 PM,Rejected-Technical,Lottery,22-Aug-2023 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,1854383,SAROJ KUMAR BHUTIA,28-May-2022 01:45 PM,Rejected-Technical,Lottery,22-Aug-2023 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,1854536,SOMANATH SETHI,28-May-2022 05:22 PM,Rejected-Technical,Lottery,22-Aug-2023 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,1858717,SUKANT KUMAR SAHOO,31-May-2022 04:49 PM,Rejected-Technical,Lottery,22-Aug-2023 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,11,1854214,Tapan Kumar Das,28-May-2022 11:58 AM,Rejected-Technical,Lottery,22-Aug-2023 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
