Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Construction of Civil Infrastructure for Installation of Bio-Medical waste management equipment at CHC, Themera",BUILDING WORKS,Please refer Tender documents. ,NA ,"11,62,660",Civil Works - Buildings,NA ,Tender,90.0,60.0,"O/o S.E R AND B DIVISION-I,SAMBALPUR",768001.0,NA ,NA ,NA ,"O/o S.E R AND B DIVISION-I,SAMBALPUR",No ,No,"6,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-SAMBALPUR,SE/R AND B/SBP/05/2023-24,2023_EICCL_89805_6,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"COPY OF GSTIN,PAN,RC ETC AS PER DTCN","11,800",Yes,fixed,,Nil,Nil,SE R AND B DIV-I SBP,"O/o S.E R AND B DIVISION-I,SAMBALPUR",1.0,ICICI BANK,12-Jun-2023 06:55 PM,19-Jun-2023 05:00 PM,12-Jun-2023 06:55 PM,19-Jun-2023 04:00 PM,12-Jun-2023 06:55 PM ,16-Jun-2023 05:00 PM ,12-Jun-2023 06:55 PM,19-Jun-2023 04:00 PM,AOC,23-Aug-2023,"INR 988,377",60.0,Debasis Behera,23-Aug-2023 05:10 PM,BMWThemerabimalmohapatra.pdf (2291.00 KB),Ashok Kumar Lenka (SE),Internal,"A.K. Singh (DAO), D Behera (AEE)",Debasis Behera,23-Aug-2023 05:09 PM,finsummary_440999.pdf (2291.21 KB),Finance,bid opened,Arun Kumar Pattnaik,21-Jun-2023 01:00 PM,,BOQ Comparative Chart,1,2163536,ABHILASH SAMAL,19-Jun-2023 03:22 PM,Rejected-Finance,In Transparent Lottery.,23-Aug-2023 05:09 PM,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-SAMBALPUR,2023_EICCL_89805_6,SE/R AND B/SBP/05/2023-24,"Construction of Civil Infrastructure for Installation of Bio-Medical waste management equipment at CHC, Themera",1.0,2163243.0,BIMAL MAHAPATRA,INR,"988,377",Ashok Kumar Lenka (SE),Internal,"A.K. Singh (DAO), D Behera (AEE)",Debasis Behera,23-Aug-2023 05:03 PM,techsummary_440999.pdf (2291.21 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,COPY OF ALL DOCUMENTS AS PER DTCN,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2163243,BIMAL MAHAPATRA,19-Jun-2023 12:28 PM,Accepted-AOC,Through Transparent Lottery.,23-Aug-2023 05:11 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2162459,RADHA KRISHNA KAR,17-Jun-2023 08:53 PM,Rejected-Finance,In Transparent Lottery.,23-Aug-2023 05:09 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2162079,RAJANIKANTA TRIPATHY,17-Jun-2023 02:31 PM,Rejected-Finance,In Transparent Lottery.,23-Aug-2023 05:09 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2162878,SATYA PRAKASH HOTA,18-Jun-2023 08:55 PM,Rejected-Finance,In Transparent Lottery.,23-Aug-2023 05:09 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2163525,SHAMBHU KUMAR SINGH,19-Jun-2023 03:18 PM,Rejected-Finance,In Transparent Lottery.,23-Aug-2023 05:09 PM,,,,,,,,,,,,,,,,AOC
