EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"13,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,17-May-2023 11:00 AM,29-May-2023 10:00 AM,17-May-2023 11:00 AM,28-May-2023 05:00 PM,NA ,NA ,17-May-2023 11:00 AM,28-May-2023 05:00 PM,"Construction of new R.C.C. Master drain with cover slab from Anil house to Subash Chowk, W.No.04","Construction of new R.C.C. Master drain with cover slab from Anil house to Subash Chowk, W.No.04",Please refer Tender documents ,NA ,"12,94,000",Civil Works - Others,R.C.C. Master drain ,Tender,90.0,90.0,Rajgangpur Municipality Area,770017.0,NA ,NA ,NA ,Rajgangpur Municipality,No ,No,Municipal Bodies||Rajgangpur Municipality,EO/RGP/01 of 2023-24,2023_ORULB_88991_47,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,Executive Officer,"Rajgangpur Municipality, Dist-Sundargarh",1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, GST, PAN, Reg.-Renewal of Contractor license, Exp. and other document as per NIT",AOC,23-Aug-2023,"INR 1,294,000",90.0,Gobinda Dansena,23-Aug-2023 02:25 PM,47.pdf (480.00 KB),1,2148264,GIRIJA PRASAD SAMAL,27-May-2023 08:32 AM,Rejected-AOC,Rejected,23-Aug-2023 02:25 PM,Madhuri Lugun,Internal,,Hajam Tudu,17-Aug-2023 05:16 PM,techsummary_438044.pdf (1293.95 KB),Municipal Bodies||Rajgangpur Municipality,2023_ORULB_88991_47,EO/RGP/01 of 2023-24,"Construction of new R.C.C. Master drain with cover slab from Anil house to Subash Chowk, W.No.04",Madhuri Lugun,Internal,,Gobinda Dansena,17-Aug-2023 05:54 PM,finsummary_438044.pdf (3353.29 KB),Finance,Sucessfully opened,Hajam Tudu,17-Aug-2023 03:03 PM,,BOQ Comparative Chart,1.0,2149215.0,ISRAIL ISLAM,INR,"1,294,000",AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,2,2149152,GITA SAGAR,28-May-2023 03:27 PM,Rejected-AOC,Rejected,23-Aug-2023 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2148209,IFTEKHAR AHMED,26-May-2023 09:57 PM,Rejected-AOC,Rejected,23-Aug-2023 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2149215,ISRAIL ISLAM,28-May-2023 04:46 PM,Accepted-AOC,Selected,23-Aug-2023 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2148803,SUBASH CHANDRA BEHERA,27-May-2023 09:42 PM,Rejected-AOC,Rejected,23-Aug-2023 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
