S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"32,300",Yes,fixed,,Nil,Nil,17-May-2023 11:00 AM,02-Jun-2023 11:30 AM,17-May-2023 11:00 AM,31-May-2023 05:00 PM,17-May-2023 11:00 AM ,30-May-2023 01:00 PM ,17-May-2023 11:00 AM,31-May-2023 05:00 PM,"BDO, RASALPUR","PANCHAYAT SAMITI, RASALPUR, DIST- JAJPUR, PIN-755009","6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||RASULPUR Block,TENDER ONLINE 01 RAS OF 2023-24,2023_PRRAS_89055_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTIN,AFFIDAVIT,ONLINE CHALLAN OF TENDER COST,EMD AND OTHER DOCUMENT AS PER DTCN",Construction of Sub-Center Building at Nathuabara,Works,Please refer Tender documents. ,NA ,"32,26,195",Civil Works - Buildings,NA ,Tender,270.0,270.0,"PANCHAYAT SAMITI, RASALPUR",755009.0,NA ,NA ,NA ,"PANCHAYAT SAMITI, RASALPUR",No ,No,AOC,BDO,Internal,,Abanikanta Sahoo,18-Aug-2023 09:34 PM,techsummary_438133.pdf (393.43 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||RASULPUR Block,2023_PRRAS_89055_7,TENDER ONLINE 01 RAS OF 2023-24,Construction of Sub-Center Building at Nathuabara,1.0,2150659.0,RAMESH CHANDRA PRADHAN,INR,"2,742,589",1,2151192,AJITAV PAUL,31-May-2023 01:18 PM,Rejected-AOC,Rejected through lottery,18-Aug-2023 10:33 PM,18-Aug-2023,"INR 2,742,589",270.0,Abanikanta Sahoo,18-Aug-2023 10:32 PM,Nathuabara.pdf (277.00 KB),BDO,Internal,,Abanikanta Sahoo,18-Aug-2023 09:57 PM,finsummary_438133.pdf (276.24 KB),Finance,All documents are ok,Abanikanta Sahoo,18-Aug-2023 04:26 PM,finance_438133.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2151611,JITENDRA KUMAR SAMAL,31-May-2023 02:29 PM,Rejected-AOC,Rejected through lottery,18-Aug-2023 10:33 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2151005,MANORANJAN ROUT,30-May-2023 03:21 PM,Rejected-AOC,Rejected through lottery,18-Aug-2023 10:33 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2150712,PADMALOCHAN NAYAK,29-May-2023 08:37 PM,Rejected-AOC,Rejected through lottery,18-Aug-2023 10:33 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2150659,RAMESH CHANDRA PRADHAN,31-May-2023 07:39 AM,Accepted-AOC,Awarded through lottery,18-Aug-2023 10:33 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,2150757,RANJAN KUMAR PANDA,29-May-2023 11:00 PM,Rejected-AOC,Rejected through lottery,18-Aug-2023 10:33 PM,,,,,,,,,,,,,,,,,,,AOC
