Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Sri Kabindra Kumar Sahu,Internal,,Prasana Kumar Dash,17-Mar-2020 01:53 PM,techsummary_316738.pdf (103.79 KB),1.0,1274548.0,Manjula Pradhan,INR,"1,391,720.96",Municipal Bodies||Polasara NAC,2020_ORULB_60268_3,E.O/N.A.C/PLS-05/2019-20,Construction of Guest room at second floor of NAC office building of NAC Polasara.,1,1273413,A ROJARANI,15-Mar-2020 03:46 PM,Rejected-Finance,L2,19-Mar-2020 05:43 PM,28-Apr-2020,"INR 1,391,720.96",180.0,Bhikari Khandual,08-Aug-2023 04:41 PM,guestroom.pdf (405.00 KB),Finance,All the 13 tenders with Ref. No.- E.O/N.A.C/PLS-05/2019-20 have been opened successfully on date 17.03.2020 at time 12.00 Noon in the presence of Tender Committee.,Prasana Kumar Dash,17-Mar-2020 01:22 PM,finance_316738.pdf,BOQ Comparative Chart,Sri Kabindra Kumar Sahu,Internal,,Prasana Kumar Dash,19-Mar-2020 05:43 PM,finsummary_316738.pdf (103.79 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Municipal Bodies||Polasara NAC,E.O/N.A.C/PLS-05/2019-20,2020_ORULB_60268_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Guest room at second floor of NAC office building of NAC Polasara.,Construction of Guest room at second floor of NAC office building of NAC Polasara.,Please refer Tender documents. ,NA ,"12,42,608",Civil Works - Buildings,NA ,Tender,180.0,180.0,N.A.C POLASARA,761105.0,NA ,NA ,NA ,N.A.C OFFICE POLASARA,No ,No,"6,120",0.0,EXECUTIVE OFFICER N.A.C POLASARA,POLASARA,No,"12,500",Yes,fixed,,EXECUTIVE OFFICER N.A.C POLASARA,POLASARA,1,ICICI BANK,EXECUTIVE OFFICER N.A.C POLASARA,N.A.C OFFICE POLASARA,28-Feb-2020 11:00 AM,17-Mar-2020 11:00 AM,28-Feb-2020 11:00 AM,16-Mar-2020 05:00 PM,NA ,NA ,28-Feb-2020 11:00 AM,16-Mar-2020 05:00 PM,AOC
,,,,,,,,,,,,,,,2,1274548,Manjula Pradhan,16-Mar-2020 02:54 PM,Accepted-AOC,l1,08-Aug-2023 04:42 PM,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,AOC
