S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,ICICI BANK,"GIS based asset and consumer database mapping system for Hindol, Kamakhyanagar, Bhuban, Dhenkanal, Talcher, Angul and Athamallik ULBs under PH Division, Angul","GIS based asset and consumer database mapping system for Hindol, Kamakhyanagar, Bhuban, Dhenkanal, Talcher, Angul and Athamallik ULBs under PH Division, Angul",Please refer Tender documents. ,NA ,"58,29,000",Civil Works - Water Works,NA ,Tender,120.0,90.0,Angul,759106.0,NA ,NA ,NA ,Bhubaneswar,No ,No,WATCO Bhubaneswar,WATCO (W)-24(6)/ 2022-23 Dt.22.09.2022,2022_WATCO_81761_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",Chief Executive Officer,"The Chief Executive Officer, WATCO Ground Floor, Unnati Bhawan, H.B. Colony, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444","58,000",Yes,fixed,,Nil,Nil,29-Sep-2022 11:00 AM,14-Oct-2022 12:30 PM,29-Sep-2022 11:00 AM,13-Oct-2022 05:00 PM,NA ,NA ,29-Sep-2022 11:00 AM,13-Oct-2022 05:00 PM,05-Nov-2022 03:00 PM,AOC,Chief Executive Officer,Internal,,Rajendra Nath Nayak,05-Nov-2022 12:03 PM,05-Nov-2022 03:00 PM,techsummary_411630.pdf (537.97 KB),WATCO Bhubaneswar,2022_WATCO_81761_1,WATCO (W)-24(6)/ 2022-23 Dt.22.09.2022,"GIS based asset and consumer database mapping system for Hindol, Kamakhyanagar, Bhuban, Dhenkanal, Talcher, Angul and Athamallik ULBs under PH Division, Angul",1.0,1950076.0,Ask Architects and Buildrs Private Limited (Unit ASK Reprographics),INR,"4,955,446",Finance,Five no financial bid is received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,05-Nov-2022 03:10 PM,,BOQ Comparative Chart,Technical,Five no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,14-Oct-2022 03:13 PM,,1,1948568,ASIAN GEOTECH RESEARCH SERVICES,13-Oct-2022 04:32 PM,Rejected-AOC,Not a lowest bidder,24-Aug-2023 02:03 PM,Chief Executive Officer,Internal,,Rajendra Nath Nayak,24-Aug-2023 02:01 PM,finsummary_411630.pdf (1001.29 KB),24-Aug-2023,"INR 4,955,446",90.0,Rajendra Nath Nayak,24-Aug-2023 02:02 PM,AOC.pdf (588.00 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1950076,Ask Architects and Buildrs Private Limited (Unit ASK Reprographics),13-Oct-2022 03:44 PM,Accepted-AOC,Lowest bidder,24-Aug-2023 02:03 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1949247,Ecometrix Consultants Pvt. Ltd.,13-Oct-2022 11:07 AM,Rejected-AOC,Not a lowest bidder,24-Aug-2023 02:03 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1949106,GarudaUAV SOFT SOLUTIONS Private Limited,13-Oct-2022 03:37 PM,Rejected-Finance,The rate quoted by the bidder is below 15 percentage of the tendered amount,24-Aug-2023 02:01 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1945300,Visiontek Consultancy Services Pvt. Ltd.,13-Oct-2022 03:00 PM,Rejected-AOC,Not a lowest bidder,24-Aug-2023 02:03 PM,,,,,,,,,,,,,AOC
