Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,document as per DTCN,"4,665",No,fixed,,Nil,Nil,1.0,ICICI BANK,executive officer,Executive Office chamber Vyasanagar Municipality,Municipal Bodies||Vyasanagar Municipality,VNM/05/2022-23,2023_ORULB_87271_86,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,28-Mar-2023 10:00 AM,13-Apr-2023 11:00 AM,28-Mar-2023 10:00 AM,12-Apr-2023 05:00 PM,NA ,NA ,28-Mar-2023 10:00 AM,12-Apr-2023 05:00 PM,Development of road at jhatia sahi village Road in ward no-22,Development of road at jhatia sahi village Road in ward no-22,Please refer Tender documents. ,NA ,"4,66,178",Civil Works - Roads,NA ,Tender,45.0,90.0,vyasanagar municipality,755019.0,NA ,NA ,NA ,executive office chamber vyasanagar municipality,No ,No,"2,000",0.0,Nil,Nil,No,AOC,1.0,2112685.0,PRASANTA PATRA,12-Apr-2023 01:57 PM,Accepted-AOC,ACCEPTED,06-Aug-2023 12:02 PM,06-Aug-2023,"INR 927,696",90.0,Tarun Kumar Mohapatra,06-Aug-2023 12:00 PM,86.pdf (230.00 KB),TOTAL BOQ AMOUNT,EO,Internal,je ME,Tarun Kumar Mohapatra,06-Aug-2023 11:55 AM,techsummary_432429.pdf (230.43 KB),Municipal Bodies||Vyasanagar Municipality,2023_ORULB_87271_86,VNM/05/2022-23,Development of road at jhatia sahi village Road in ward no-22,EO,Internal,je me,Tarun Kumar Mohapatra,06-Aug-2023 11:59 AM,finsummary_432429.pdf (230.44 KB),Finance,tender opened,Bikram Kumar Malik,16-Apr-2023 06:18 PM,finance_432429.pdf,BOQ Comparative Chart,1.0,2112685.0,PRASANTA PATRA,INR,"466,178.68",AOC
,,.xls,BOQ,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,2112957.0,United Construction Corporation,12-Apr-2023 01:06 PM,Accepted-AOC,REJECTED,06-Aug-2023 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2112957.0,United Construction Corporation,INR,"461,516.893",AOC
,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
