Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"Project Administrator, ITDA, Phulbani,",Internal,"Project Administrator, ITDA, Phulbani, Asst. Executive Engineer, ITDA, Phulbani, Assistant Engineer, ITDA, Phulbani, Junior Engineer, ITDA, Phulbani",NARESH CHANDRA SABAR,16-Aug-2023 08:37 PM,techsummary_435775.pdf (70.41 KB),1.0,2131142.0,M/S AJIT KUMAR MALLICK,INR,"1,157,037.64","ST and SC Development Deptt||ITDA, Phulbani",2023_STSCD_88389_1,Bid Identification No PA ITDA PLB_01 of 2023-24,"Construction of ICT Education and Smart Learning Facility Centre at Govt. (SSD) High School, Gochhapada under Phiringia Block.",1,2129883,Laxmi Sasmal,06-May-2023 11:36 AM,Rejected-AOC,Not qualified,22-Aug-2023 06:18 PM,Finance,Bid Opening summary,NARESH CHANDRA SABAR,16-Aug-2023 08:36 PM,finance_435775.pdf,BOQ Comparative Chart,"Project Administrator, ITDA, Phulbani,",Internal,"Project Administrator, ITDA, Phulbani, Asst. Executive Engineer, ITDA, Phulbani, Assistant Engineer, ITDA, Phulbani, Junior Engineer, ITDA, Phulbani",NARESH CHANDRA SABAR,16-Aug-2023 08:44 PM,finsummary_435775.pdf (70.41 KB),23-Aug-2023,"INR 1,157,037.64",120.0,Tusharendra Nayak,22-Aug-2023 06:16 PM,ICT_Goghhapada.pdf (759.00 KB),A.O.C,AOC,"ST and SC Development Deptt||ITDA, Phulbani",Bid Identification No PA ITDA PLB_01 of 2023-24,2023_STSCD_88389_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,PA ITDA Phulbani,PA ITDA Phulbani,1.0,Fee/PreQual/Technical/Finance,.pdf,"AFFIDAVIT, CDMS, GST, PAN, CASTE CERTIFICATE, OTHER DOCUMENTS AS DTCN","Construction of ICT Education and Smart Learning Facility Centre at Govt. (SSD) High School, Gochhapada under Phiringia Block.","Construction of ICT Education and Smart Learning Facility Centre at Govt. (SSD) High School, Gochhapada under Phiringia Block.",Please refer tender document ,NA ,"12,50,852",Civil Works - Others,NA ,Tender,90.0,120.0,Phulbani,762001.0,NA ,NA ,NA ,PA ITDA Phulbani,No ,No,26-Apr-2023 10:00 AM,08-May-2023 11:30 AM,26-Apr-2023 10:00 AM,06-May-2023 05:00 PM,26-Apr-2023 10:00 AM ,03-May-2023 05:00 PM ,26-Apr-2023 10:00 AM,06-May-2023 05:00 PM,"13,000",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,2131142,M/S AJIT KUMAR MALLICK,05-May-2023 08:13 PM,Accepted-AOC,Awarded,22-Aug-2023 06:18 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2131493,Rashmita Panda,06-May-2023 01:05 PM,Rejected-AOC,Not qualified,22-Aug-2023 06:18 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
