S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,ONLINE TRANSFER TOWARDS COST OF BID DOCUMENTS AND EMD,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,IFB SE 04 OF 2023-24,2023_EICCL_88952_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Bio Medical Waste Management Unit at Bijatola CHC under Bijatola Block for 2023-24,BUILDING WORK,Please refer Tender documents. ,NA ,"7,90,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,RAIRANGPUR,757043.0,NA ,NA ,NA ,O/O THE S.E RAIRANGPUR R AND DIVISION,No ,No,18-May-2023 10:00 AM,29-May-2023 11:00 AM,18-May-2023 10:00 AM,26-May-2023 04:00 PM,18-May-2023 10:00 AM ,26-May-2023 04:00 PM ,18-May-2023 10:00 AM,26-May-2023 04:00 PM,S.E RAIRANGPUR R AND B DIVISION,O/O THE S.E RAIRANGPUR R AND B DIVISION,"8,000",Yes,fixed,,Nil,Nil,AOC,1.0,2145105.0,ANIRUDHA GIRI,23-May-2023 07:59 PM,Rejected-AOC,L1,19-Aug-2023 06:52 PM,19-Aug-2023,"INR 671,615",90.0,S. AMARNATH SUBUDHI,19-Aug-2023 06:51 PM,WO.pdf (783.00 KB),WORK ORDER ISSUED TO SRI RAGHUNATH MARNDI,HEMANT NAIK,Internal,MANIK SAHA AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,19-Aug-2023 06:44 PM,finsummary_437688.pdf (892.84 KB),Finance,THREE NOS BIDS OPENED FOR EVALUATION,S. AMARNATH SUBUDHI,02-Jun-2023 05:53 PM,,BOQ Comparative Chart,HEMANT NAIK,Internal,MANIK SAHA AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,19-Aug-2023 06:27 PM,techsummary_437688.pdf (2031.29 KB),EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,2023_EICCL_88952_9,IFB SE 04 OF 2023-24,Construction of Bio Medical Waste Management Unit at Bijatola CHC under Bijatola Block for 2023-24,1.0,2146830.0,RAGHU NATH MARANDI,INR,"671,615",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,.pdf,"LICENCE, GSTIN AND PAN CARD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,2144984.0,HIMANSHU SEKHAR DAS,24-May-2023 10:57 AM,Rejected-AOC,L1,19-Aug-2023 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,OTHER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,2146830.0,RAGHU NATH MARANDI,25-May-2023 04:32 PM,Accepted-AOC,L1 LOTTERY WINNER,19-Aug-2023 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
