EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,02,200",Yes,fixed,,Nil,Nil,"Constn. of 4 Nos. F type Qtr. At- Ganjam P.S,Ganjam",Building Work,Please refer Tender documents  ,NA ,"1,02,24,959",Civil Works - Buildings,NA ,Tender,90.0,300.0,GANJAM,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,Orissa State Police Housing and Welfare Corporation Ltd,11/OPHWC/2023-24,2023_OSPHW_89612_18,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,05-Jun-2023 06:55 PM,21-Jun-2023 11:00 AM,05-Jun-2023 06:55 PM,19-Jun-2023 05:00 PM,05-Jun-2023 06:55 PM ,08-Jun-2023 05:00 PM ,05-Jun-2023 06:55 PM,19-Jun-2023 05:00 PM,11-Jul-2023 11:00 AM,AOC,16-Aug-2023,"INR 9,203,485",300.0,Bikram Keshari Malla,16-Aug-2023 05:46 PM,WORKI.pdf (770.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 11.08.2023,1.0,2158945.0,M/s ULLASH CHANDRA TARAI,11-Jun-2023 02:24 PM,Accepted-AOC,QUALIFIED BIDDER,16-Aug-2023 05:46 PM,Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,11-Jul-2023 11:40 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,10-Jul-2023 07:14 PM,11-Jul-2023 11:00 AM,techsummary_440148.pdf (92.57 KB),AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,16-Aug-2023 05:45 PM,finsummary_440148.pdf (692.97 KB),Technical,2 NOS. OF BIDDERS HAVE BEEN PARTICIPATED,Bikram Keshari Malla,22-Jun-2023 01:01 PM,,Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_89612_18,11/OPHWC/2023-24,"Constn. of 4 Nos. F type Qtr. At- Ganjam P.S,Ganjam",1.0,2158945.0,M/s ULLASH CHANDRA TARAI,INR,"9,203,485",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,2162229.0,Satya Brata Pattnaik,19-Jun-2023 02:15 PM,Rejected-Finance,DUE TO L2 BIDDER,16-Aug-2023 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
