S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,1ST CORRIGENDUM,Other,,"10,000",0.0,Nil,Nil,No,"SE (R AND B) DIVISION, BARGARH","O/O THE SE (R AND B) DIVISION, BARGARH, AT- GOVT BUS STAND INFRONT OF WOMENS COLLEGE BARGARH",1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, Bid Declaration Form, GSTIN, PAN, EPF, ESI,RC, Affidavit and other doc as per DTCN",EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD BGH-06 OF 2023-24,2023_EICCL_89369_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"66,955",Yes,fixed,,Nil,Nil,Construction of D type Quarter for JMFC at Bheden in the District of Bargarh for the year 2022-23,"BUILDING WORK (CIVIL, EI AND PH)",PLEASE REFER THE TENDER DOCUMENT ,NA ,"66,95,457",Civil Works - Buildings,NA ,Tender,90.0,180.0,BHEDEN,768028.0,NA ,NA ,NA ,"O/O THE SE (R AND B) DIVISION, BARGARH",No ,No,1.0,ICICI BANK,29-May-2023 11:00 AM,08-Jun-2023 11:30 AM,29-May-2023 11:00 AM,07-Jun-2023 05:00 PM,29-May-2023 11:00 AM ,07-Jun-2023 05:00 PM ,29-May-2023 11:00 AM,07-Jun-2023 05:00 PM,26-Jun-2023 09:00 AM,AOC,ALOK KUMAR NAIK,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA DEHURY,Alok Naik,24-Jun-2023 12:06 AM,26-Jun-2023 09:00 AM,techsummary_439410.pdf (424.15 KB),1.0,2154093.0,ANJALI RATHA,INR,"5,691,808.41",EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2023_EICCL_89369_3,IFB-SE PWD BGH-06 OF 2023-24,Construction of D type Quarter for JMFC at Bheden in the District of Bargarh for the year 2022-23,Technical,Total No. of 5 bidder participated and all are accepted for technical and Financial Evaluation process.,Alok Naik,23-Jun-2023 11:57 PM,technical_439410.pdf,1,2154093,ANJALI RATHA,05-Jun-2023 12:40 PM,Accepted-AOC,WORK AWARDED BY TRANSPARENT LOTTERY SYSTEM,24-Aug-2023 05:48 PM,Finance,Total No. of 5 bidder participated and all are accepted for Financial Evaluation Process,Alok Naik,24-Aug-2023 05:41 PM,,BOQ Comparative Chart,ALOK KUMAR NAIK,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Alok Naik,24-Aug-2023 05:45 PM,finsummary_439410.pdf (478.63 KB),24-Aug-2023,"INR 5,691,808.41",180.0,Alok Naik,24-Aug-2023 05:47 PM,AOCDtypeQtrBheden.pdf (479.00 KB),AOC
,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2156200,BIJAYALAXMI SAHU,07-Jun-2023 12:35 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,24-Aug-2023 05:48 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2155931,BISHIKESAN PANDE,07-Jun-2023 08:26 AM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,24-Aug-2023 05:48 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2156251,BYOMAKESH SAHU,07-Jun-2023 11:46 AM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,24-Aug-2023 05:48 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2156648,RABINDRA NATH SARAP,07-Jun-2023 02:59 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,24-Aug-2023 05:48 PM,,,,,,,,,,,,,,,,,,,AOC
