EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"72,100",Yes,fixed,,Nil,Nil,1.0,CORRIGENDUM 1,Technical Bid,,1.0,ICICI BANK,"CGM(C), OMC Ltd., Bhubaneswar","Office of the CGM(C), OMC Ltd., Bhubaneswar",1.0,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requ","11,800",0.0,Nil,Nil,No,07-Jan-2023 05:00 PM,24-Jan-2023 11:00 AM,07-Jan-2023 05:00 PM,21-Jan-2023 05:00 PM,NA ,NA ,07-Jan-2023 05:00 PM,21-Jan-2023 05:00 PM,03-Feb-2023 04:50 PM,Orissa Mining Corporation,NIT No. 01/OMC/CIVIL/2023,2023_OMC_85025_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Special repair to 4 nos of II-R quarters and 11 Nos of II-R quarters at IDCOL Colony, Unit-IX, Bhubaneswar.","Special repair to 4 nos of II-R quarters and 11 Nos of II-R quarters at IDCOL Colony, Unit-IX, Bhubaneswar.","RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requirements. ",NA ,"72,08,000",Civil Works - Others,NA ,Tender,90.0,90.0,BHUBANESWAR,751001.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,AOC,Orissa Mining Corporation,2023_OMC_85025_3,NIT No. 01/OMC/CIVIL/2023,"Special repair to 4 nos of II-R quarters and 11 Nos of II-R quarters at IDCOL Colony, Unit-IX, Bhubaneswar.",05-Jun-2023,"INR 6,127,473.62",90.0,Satyajit Jena,25-Aug-2023 02:45 PM,2023_OMC_85025_3.pdf (679.00 KB),"Special repair to 4 nos of II-R quarters and 11 Nos of II-R quarters at IDCOL Colony, Unit-IX, Bhubaneswar.",1.0,2057278.0,BIBHU PRASAD SAHOO,INR,"6,127,473.62",Technical,10 (TEN) bids has been received subjected to evaluation by committee,Durgamadhab Mallik,24-Jan-2023 07:38 PM,,R K PANDA,Internal,J K MEKAP S K BISWAL S P MEHER,Satyajit Jena,05-Jun-2023 01:41 PM,finsummary_424184.pdf (189.82 KB),R K PANDA,Internal,S K BISWAL S P MEHER J K MEKAP,Satyajit Jena,03-Feb-2023 04:47 PM,03-Feb-2023 04:50 PM,techsummary_424184.pdf (317.36 KB),1,2055194,AMIYA PRAKASH BEJ,18-Jan-2023 01:04 PM,Rejected-Finance,NOT BEING L-1 OR L-2,05-Jun-2023 01:41 PM,Finance,Financial bid of 10 (TEN) qualified bidders had been open out of 10 (TEN) bids,Durgamadhab Mallik,03-Feb-2023 05:10 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2057278,BIBHU PRASAD SAHOO,20-Jan-2023 11:31 AM,Accepted-AOC,BEING L1,25-Aug-2023 02:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2057943,BISWAJIT ROUT,21-Jan-2023 11:27 AM,Rejected-AOC,NOT BEING L1,25-Aug-2023 02:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2055325,DEBASIS SRICHANDAN,18-Jan-2023 01:35 PM,Rejected-Finance,NOT BEING L-1 OR L-2,05-Jun-2023 01:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2054179,JB INFRASTRUCTURE,19-Jan-2023 03:23 PM,Rejected-Finance,NOT BEING L-1 OR L-2,05-Jun-2023 01:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2058103,J J CONSTRUCTION,21-Jan-2023 02:15 PM,Rejected-Finance,NOT BEING L-1 OR L-2,05-Jun-2023 01:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2058083,MANAS RANJAN BEHERA,21-Jan-2023 01:34 PM,Rejected-Finance,NOT BEING L-1 OR L-2,05-Jun-2023 01:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2057873,NARENDRA KUMAR BAL,20-Jan-2023 06:06 PM,Rejected-Finance,NOT BEING L-1 OR L-2,05-Jun-2023 01:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2057930,RAJESH KUMAR SAHU,21-Jan-2023 11:34 AM,Rejected-Finance,NOT BEING L-1 OR L-2,05-Jun-2023 01:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2054183,RASHMI ROY,17-Jan-2023 01:58 PM,Rejected-Finance,NOT BEING L-1 OR L-2,05-Jun-2023 01:41 PM,,,,,,,AOC
