S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Selection of Level-II TC for transportation of food grains from RRC/PEG DIGAPAHANDI to Mohana,"5,60,933",No,percentage,5.0%,Nil,Nil,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Gajapati,1554/dt-19.06.2023,2023_OSCSC_89919_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"5,900",0.0,Nil,Nil,No,21-Jun-2023 09:00 AM,07-Jul-2023 11:00 AM,21-Jun-2023 09:00 AM,05-Jul-2023 05:00 PM,NA ,NA ,21-Jun-2023 09:00 AM,05-Jul-2023 05:00 PM,11-Jul-2023 03:00 PM,"Selection of Level-II TC for transportation of food grains from RRC/PEG DIGAPAHANDI, Dist-Ganjam to MOHANA Block of Gajapati District","Selection of Level-II TC for transportation of food grains from RRC/PEG DIGAPAHANDI, Dist-Ganjam to MOHANA Block of Gajapati District","Selection of Level-II TC for transportation of food grains from RRC/PEG DIGAPAHANDI, Dist-Ganjam to MOHANA Block of Gajapati District ",NA ,"1,12,18,663",Handling and Transportation,NA ,Tender,120.0,630.0,DIGAPAHANDI TO MOHANA,761200.0,"Civil Supplies office ,Gajapati ","CSO,Chamber, Collectorate ,Building , Parlakhemundi ,Dist-Gajapati ",23-Jun-2023 11:00 AM ,"Civil Supplies office ,Gajapati",No ,No,"Civil Supplies office ,Gajapati","Civil Supplies office ,Gajapati",AOC,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Gajapati,2023_OSCSC_89919_1,1554/dt-19.06.2023,"Selection of Level-II TC for transportation of food grains from RRC/PEG DIGAPAHANDI, Dist-Ganjam to MOHANA Block of Gajapati District",1.0,2172455.0,SRIRAM CARRIERS,INR,62.8,"COLLECTOR,GAJAPATI",Internal,ADM DSWO DLO RTO CSO CUM DM,Prafulla Kumar Behera,08-Jul-2023 12:17 PM,11-Jul-2023 03:00 PM,techsummary_441547.pdf (71.15 KB),01-Aug-2023,"INR 11,218,663",630.0,Prafulla Kumar Behera,08-Aug-2023 11:42 AM,1849-rayagad-APOINTMENTgumma-MOHANA.pdf (139.00 KB),FOR THE BENNIAL PERIOD 2023-25,COLLECTOR GAJAPATI,Internal,ADM RTO DSWO DLO CSO GAJAPATI,Prafulla Kumar Behera,01-Aug-2023 04:23 PM,finsummary_441547.pdf (138.04 KB),Finance,Sri ram carriers lowest one,Prafulla Kumar Behera,31-Jul-2023 02:04 PM,finance_441547.pdf,BOQ Comparative Chart,Technical,All three(3) bidders are successful in all aspects in technical Bid . The DLPC made a proceeding to open financial BID .,Prafulla Kumar Behera,08-Jul-2023 12:09 PM,technical_441547.pdf,1,2172374,BHAGYALATA SAHU,04-Jul-2023 06:55 PM,Rejected-Finance,HIGHEST RATE BIDDER,01-Aug-2023 04:23 PM,AOC
2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ of Level-II TC for transportation of food grains from RRC/PEG DIGAPAHANDI to MOHANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2172455,SRIRAM CARRIERS,05-Jul-2023 03:36 PM,Accepted-AOC,lowest one tenderer,08-Aug-2023 11:48 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2172349,TUTU SWAIN,05-Jul-2023 03:43 PM,Rejected-Finance,HIGHEST RATE BIDDER,01-Aug-2023 04:23 PM,AOC
