Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
27-Mar-2023 11:00 AM,11-Apr-2023 09:30 AM,27-Mar-2023 12:00 PM,10-Apr-2023 05:30 PM,27-Mar-2023 01:00 PM ,10-Apr-2023 10:00 AM ,27-Mar-2023 02:00 PM,10-Apr-2023 05:30 PM,12-Apr-2023 10:30 AM,Odisha State Civil Supplies Corp. Ltd.,835_1/23/03/2023,2023_OSCSC_87275_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"2,85,579",No,fixed,,Nil,Nil,Tender for Level-II Transport Contractor for transporation of CMR from RRC to FPS for PEG Sulia of Kantamal Block for the year 2023-25 of Boudh district,Tender for Level-II Transport Contractor for transporation of CMR from RRC to FPS for PEG Sulia of Kantamal Block for the year 2023-25 of Boudh district,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,Collectorate Boudh,762014.0,Collectorate Boudh ,Collectorate Boudh ,28-Mar-2023 11:00 AM ,Collectorate Boudh,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"5,900",0.0,Nil,Nil,No,1.0,ICICI BANK,CSO-cum-DM OSCSC Ltd Boudh,"2nd Floor, Collectorate Boudh",AOC,1.0,2109692.0,LINGARAJ JAGADALAL,INR,33.14,Odisha State Civil Supplies Corp. Ltd.,2023_OSCSC_87275_1,835_1/23/03/2023,Tender for Level-II Transport Contractor for transporation of CMR from RRC to FPS for PEG Sulia of Kantamal Block for the year 2023-25 of Boudh district,Collector Boudh,Internal,"RTO, DLO, DSWO, CSO-cum-DM",Bibhu Prasanna Acharya,12-Apr-2023 10:28 AM,12-Apr-2023 10:30 AM,techsummary_432256.pdf (1414.01 KB),01-Aug-2023,"INR 5,711,579",608.0,Bibhu Prasanna Acharya,21-Aug-2023 07:08 PM,Lingaraj.pdf (141.00 KB),AOC for Level-II Transport Contractor for Kantamal Block,Collector Boudh,Internal,RTO Boudh DSWO Boudh DLO Boudh CSO Boudh,Bibhu Prasanna Acharya,27-Jul-2023 05:30 PM,finsummary_432256.pdf (167.28 KB),Technical,5 nos. of bidders have applied for Level-II Transport Contractor for Kantamal Block and 3 nos. of them are allowed to participate in Financial Bid process,Bibhu Prasanna Acharya,12-Apr-2023 10:21 AM,technical_432256.pdf,1,2111115,JHARANA MAHAKUR,10-Apr-2023 03:15 PM,Rejected-Finance,The bidder had quoted higher rate,27-Jul-2023 05:30 PM,Finance,Financial bid opened of 3 bidders,Bibhu Prasanna Acharya,17-May-2023 12:29 PM,finance_432256.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2110454,Lalit Kumar Meher,10-Apr-2023 02:27 PM,Rejected-Technical,Absent in Technical Bid,12-Apr-2023 10:28 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2109692,LINGARAJ JAGADALAL,10-Apr-2023 02:55 PM,Accepted-AOC,Lowest Rate,21-Aug-2023 07:08 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2109550,Mahesh Kumar Agrawalla,10-Apr-2023 01:04 PM,Rejected-Finance,The bidder had quoted higher rate,27-Jul-2023 05:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2110121,RAJESH RATHA,10-Apr-2023 03:04 PM,Rejected-Technical,Absent in Technical Bid,12-Apr-2023 10:28 AM,,,,,,,AOC
