S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,1859026.0,Gyanaranjan Amanta,INR,"810,340",Finance,lottery,Maruvada Srinivas,19-Aug-2023 06:05 PM,finance_399551.pdf,BOQ Comparative Chart,Executive Officer,Internal,"CP, EO, ME, JE, ACCT.",Maruvada Srinivas,22-Aug-2023 05:16 PM,finsummary_399551.pdf (156.15 KB),Municipal Bodies||Hindol NAC,2022_ORULB_77859_26,HDL NAC-01/2022-23,Construction of Laxmi Community Center at Nutanpatana in Ward No-10,Executive Officer,Internal,"CP, EO, ME, JE, ACCT.",Maruvada Srinivas,21-Aug-2023 05:56 PM,techsummary_399551.pdf (156.15 KB),1,1856955,BIRANCHI MOHAPATRA,30-May-2022 10:49 PM,Rejected-Technical,Lottery,21-Aug-2023 05:56 PM,22-Aug-2023,"INR 810,340",60.0,Maruvada Srinivas,22-Aug-2023 05:30 PM,26.pdf (110.00 KB),AOC,AOC,1.0,ICICI BANK,EXECUTIVE OFFICER,HINDOL NAC,Construction of Laxmi Community Center at Nutanpatana in Ward No-10,As per DTCN,Please refer Tender documents. ,NA ,"9,53,230",Civil Works - Others,NA ,Tender,120.0,60.0,HINDOL NAC,759022.0,NA ,NA ,NA ,HINDOL NAC,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,Municipal Bodies||Hindol NAC,HDL NAC-01/2022-23,2022_ORULB_77859_26,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,0.0,No,fixed,,Nil,Nil,23-May-2022 01:00 PM,03-Jun-2022 11:00 AM,23-May-2022 01:00 PM,01-Jun-2022 05:00 PM,NA ,NA ,23-May-2022 01:00 PM,01-Jun-2022 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1859026,Gyanaranjan Amanta,01-Jun-2022 07:18 AM,Accepted-AOC,L1,22-Aug-2023 05:31 PM,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1859170,SAROJ KUMAR BHUTIA,01-Jun-2022 03:56 AM,Rejected-Technical,Lottery,21-Aug-2023 05:56 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
