S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi,ZP-KLD-T-7/2022-23,2023_DZPK_87801_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Day care PHC at Kulihari, under Junagarh block",Building work,Please refer Tender documents. ,NA ,"49,55,278",Civil Works - Buildings,NA ,Tender,90.0,180.0,"O/o Zilla Parishad, Kalahandi, Bhawanipatna",766001.0,NA ,NA ,NA ,"O/o Zilla Parishad, Kalahandi, Bhawanipatna",No ,No,12-Apr-2023 01:00 PM,22-Apr-2023 11:00 AM,12-Apr-2023 01:00 PM,21-Apr-2023 05:00 PM,12-Apr-2023 01:00 PM ,17-Apr-2023 05:00 PM ,12-Apr-2023 01:00 PM,21-Apr-2023 05:00 PM,28-Apr-2023 09:00 AM,"10,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"RC, GST, PAN, No relation certificate, Affidavite","CDO-cum-EO, Zilla Parishad, Kalahandi","O/o Zilla Parishad, Kalahandi, Bhawanipatna","52,000",Yes,fixed,,Nil,Nil,AOC,1.0,2116645.0,GOPAL PRASAD SAHU,INR,"4,212,482",Finance,7 nos. bidder participated,Rushikesh Dansana,28-Apr-2023 11:00 AM,,BOQ Comparative Chart,23-Aug-2023,"INR 4,212,482",180.0,Sachin Prakash Pawar,23-Aug-2023 04:52 PM,Kulihari.pdf (134.00 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi,2023_DZPK_87801_3,ZP-KLD-T-7/2022-23,"Construction of Day care PHC at Kulihari, under Junagarh block","CDO-cum-EO, Zilla Parishad, Kalahandi",Internal,,Sachin Prakash Pawar,23-Aug-2023 04:51 PM,finsummary_433843.pdf (133.62 KB),Technical,7 nos. bidder participated,Sachin Prakash Pawar,24-Apr-2023 10:08 AM,,"CDO-cum-EO, Zilla Parishad, Kalahandi",Internal,,Sachin Prakash Pawar,27-Apr-2023 06:28 PM,28-Apr-2023 09:00 AM,techsummary_433843.pdf (66.75 KB),1,2117998,ADITYA KUMAR MISHRA,20-Apr-2023 03:13 PM,Rejected-Finance,Disqualified,23-Aug-2023 04:51 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2118532,GITANJALI MEHER,21-Apr-2023 01:07 PM,Rejected-Finance,Disqualified,23-Aug-2023 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2116645,GOPAL PRASAD SAHU,20-Apr-2023 04:32 PM,Accepted-AOC,Qualified,23-Aug-2023 04:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2118123,Harsha Bardhan Praharaj,21-Apr-2023 01:46 PM,Rejected-Finance,Disqualified,23-Aug-2023 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2118276,KAMDEV BEMAL,20-Apr-2023 10:09 PM,Rejected-Finance,Disqualified,23-Aug-2023 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2114723,SKG COMBINES PRIVATE LIMITED,16-Apr-2023 10:24 PM,Rejected-Finance,Disqualified,23-Aug-2023 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2116920,Tankadhar Pan,20-Apr-2023 05:09 PM,Rejected-Finance,Disqualified,23-Aug-2023 04:51 PM,AOC
