Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
18-Mar-2023 10:00 AM,28-Mar-2023 11:30 AM,18-Mar-2023 10:00 AM,27-Mar-2023 05:00 PM,18-Mar-2023 10:00 AM ,24-Mar-2023 05:00 PM ,21-Mar-2023 04:00 PM,27-Mar-2023 05:00 PM,02-May-2023 11:30 AM,"Chief Engineer (World Bank Project), Odisha","Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswar","10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost, Bid Security Declaration, GSTIN, PAN, RC and Affidavit","22,66,000",Yes,fixed,,Nil,Nil,EIC-CIVIL||EIC-CIVIL,CE-WBP (O)- 44 / 2022-23,2023_EICCL_87051_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Widening and Strengthening of Birmaharajpur to Patharghat Road via Archanda from 0.0 km to 4.740 km and 9.770 km to 25.000 km in the District of Subarnapur under State Plan,Widening and Strengthening of Birmaharajpur to Patharghat Road via Archanda from 0.0 km to 4.740 km and 9.770 km to 25.000 km in the District of Subarnapur under State Plan,Please refer Tender documents. ,NA ,"22,65,76,959",Civil Works - Roads,NA ,Tender,90.0,487.0,In the District of Subarnapur,751001.0,"Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswa ","Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswar ",21-Mar-2023 11:30 AM ,"Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswa",No ,No,AOC,21-Aug-2023,"INR 192,613,073",487.0,Pratik Acharya,21-Aug-2023 11:25 AM,AOC_BIRAMAHARAJPUR.pdf (6836.00 KB),"Agreement No.32 P1 of 2023-24 of Superintending Engineer, Sonepur R and B Division, Sonepur","The Commissioner-cum-Secretary to Government, WD",Internal,"The CE, WBP, Odisha, FA-cum-Special Secretary to Government, WD",Mamatamayee Pradhan,14-Jun-2023 03:18 PM,finsummary_431457.pdf (4751.24 KB),Technical,Five bidders participated in this tender,Pratik Acharya,28-Mar-2023 10:36 PM,,1,2103115,BKD INFRASTRUCTURE PRIVATE LIMITED,27-Mar-2023 07:04 AM,Rejected-AOC,1st lowest bidder,21-Aug-2023 11:27 AM,Finance,Four qualified bidders participated in this tender and three bidders quoted 14.99 percent less,Pratik Acharya,02-May-2023 12:10 PM,,BOQ Comparative Chart,EIC-CIVIL||EIC-CIVIL,2023_EICCL_87051_1,CE-WBP (O)- 44 / 2022-23,Widening and Strengthening of Birmaharajpur to Patharghat Road via Archanda from 0.0 km to 4.740 km and 9.770 km to 25.000 km in the District of Subarnapur under State Plan,1.0,2104876.0,KL INFRABUILD PVT. LTD.,INR,"192,613,073","Er. M. R. Misra, EIC (Civil), Odisha",Internal,"Er. D. P. Mishra, CE, WBP, Odisha, Er. P. K. Pradhan, ACE, NABARD, Smt. Anita Samal, A.O",Mamatamayee Pradhan,28-Apr-2023 08:49 PM,02-May-2023 11:30 AM,techsummary_431457.pdf (7522.84 KB),AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2104876,KL INFRABUILD PVT. LTD.,27-Mar-2023 04:17 PM,Accepted-AOC,1st lowest bidder through transparent lottery system,21-Aug-2023 11:27 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Other related documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2104345,Santosh Kumar Mishra,27-Mar-2023 03:09 PM,Rejected-Technical,Disqualified,28-Apr-2023 08:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2102850,SBM NIRMAAN CONSTRUCTION PRIVATE LIMITED,26-Mar-2023 10:53 AM,Rejected-Finance,2nd Lowest bidder,14-Jun-2023 03:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2103446,SRINIBASH MISHRA,27-Mar-2023 03:30 PM,Rejected-AOC,1st lowest bidder,21-Aug-2023 11:27 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
