Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Construction of C.C drain from Sanjay Das to Bhaskar Rao and road from From Kandarpoa Raout to Amreshkar House at Alkapuri in Ward No.03,Construction of C.C drain from Sanjay Das to Bhaskar Rao and road from From Kandarpoa Raout to Amreshkar House at Alkapuri in Ward No.03,Please refer Tender documents. ,NA ,"11,33,141",Civil Works - Others,NA ,Tender,90.0,30.0,BHAWANIPATNA MUNICIPALITY,766001.0,NA ,NA ,NA ,BHAWANIPATNA MUNICIPALITY,No ,No,Municipal Bodies||Bhawanipatna Municipality,BPM/02/2023-24,2023_ORULB_89441_122,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"11,331",Yes,fixed,,Nil,Nil,01-Jun-2023 10:00 AM,13-Jun-2023 10:00 AM,01-Jun-2023 10:00 AM,12-Jun-2023 05:00 PM,NA ,NA ,01-Jun-2023 10:00 AM,12-Jun-2023 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY","EXECUTIVE OFFICER, BHAWANIPATNA MUNICIPALITY",AOC,CP,Internal,"JE,EO,ME,CP",Chinmaya Kumar Nayak,21-Jul-2023 05:58 AM,finsummary_439796.pdf (2452.55 KB),CP,Internal,"JE,ME,EO,CP",Chinmaya Kumar Nayak,16-Jul-2023 08:43 PM,techsummary_439796.pdf (2452.55 KB),31-Aug-2023,"INR 963,281.16",30.0,Chinmaya Kumar Nayak,31-Aug-2023 05:00 PM,TENDERPROCEEDING.pdf (2453.00 KB),AWARDED,1,2156984,BHAWANI SHANKAR GOPAL,08-Jun-2023 01:57 PM,Rejected-Finance,UNSUCCESS,21-Jul-2023 05:58 AM,Municipal Bodies||Bhawanipatna Municipality,2023_ORULB_89441_122,BPM/02/2023-24,Construction of C.C drain from Sanjay Das to Bhaskar Rao and road from From Kandarpoa Raout to Amreshkar House at Alkapuri in Ward No.03,1.0,2158627.0,BIKASH KUMAR SAHANI,INR,"963,281.16",Finance,ACCEPTED,Chinmaya Kumar Nayak,16-Jul-2023 01:26 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,2,2158627,BIKASH KUMAR SAHANI,10-Jun-2023 06:08 PM,Accepted-AOC,AWARDED,31-Aug-2023 05:00 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,2158488,Debabrata Mohanty,10-Jun-2023 05:38 PM,Rejected-Finance,UNSUCCESS,21-Jul-2023 05:58 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,2158671,DEEPAK KUMAR SAHANI,10-Jun-2023 07:04 PM,Rejected-Finance,UNSUCCESS,21-Jul-2023 05:58 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,2158300,NILAKANTHA SAHU,10-Jun-2023 08:53 PM,Rejected-AOC,L2,31-Aug-2023 05:00 PM,,,,,,,,,,,,,,,,AOC
