S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2111865.0,SARAL KUMAR SINHA,INR,"3,162,976.55",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Bargarh,2023_DZPBR_87137_7,IFB-CDO-cum-EO ZP BGH No.03 of 2022-23,Construction of SC building at Palsada,CDO-cum-EO,Internal,"Addl EO(Tech),Programe manager(finance),AE NHM,JE NHM",JAGAN DAS,30-Jun-2023 06:26 PM,techsummary_431845.pdf (161.31 KB),Finance,tender open,JAGAN DAS,30-Jun-2023 06:23 PM,,BOQ Comparative Chart,CDO-cum-EO,Internal,"Addl EO(Tech),Programe manager(finance),AE NHM,JE NHM",JAGAN DAS,02-Aug-2023 11:35 AM,finsummary_431845.pdf (161.31 KB),02-Aug-2023,"INR 3,162,976.55",180.0,JAGAN DAS,02-Aug-2023 11:47 AM,palsada.pdf (733.00 KB),Saral ku Sinha is the successful bidder,1,2111822,BAL GOPAL PANIGRAHI,11-Apr-2023 04:30 PM,Rejected-AOC,unsuccessful bidder,02-Aug-2023 11:49 AM,AOC,"6,000",Nil,Nil,No,1,ICICI BANK,Construction of SC building at Palsada,building works,reference tender documents ,NA ,"31,62,976",Civil Works - Buildings,NA ,Tender,90.0,180.0,Paikmal,768039.0,NA ,NA ,NA ,"Zilla Parisahd,Bargarh",No ,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Bargarh,IFB-CDO-cum-EO ZP BGH No.03 of 2022-23,2023_DZPBR_87137_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"CDO-cum-EO,ZP,Bargarh","Zilla Parisahd,Bargarh","31,700",No,fixed,,Nil,Nil,28-Mar-2023 11:00 AM,12-Apr-2023 11:00 AM,28-Mar-2023 11:00 AM,11-Apr-2023 05:00 PM,28-Mar-2023 11:00 AM ,11-Apr-2023 05:00 PM ,28-Mar-2023 11:00 AM,11-Apr-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTN,PAN,affidavit, and others documents as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2111865,SARAL KUMAR SINHA,11-Apr-2023 04:17 PM,Accepted-AOC,successful bidder,02-Aug-2023 11:49 AM,AOC,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of qquantity,AOC
