Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,25-Aug-2023 01:00 PM,techsummary_438373.pdf (110.66 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_89106_9,BMC-EE-DD-4/2023-24 dtd.17.05.2023,"Construction of Internal RCC drain with cover slab of Bishnu priya Bisoi house back and Bini Khuntia House to Santi Didi house, tarini nagar, Saliasahi in Ward no-16",1.0,2154672.0,M/S MAHIMA BHANDAR TRADERS,INR,"946,145",1,2153640,JAGANNATH ROUT,04-Jun-2023 09:54 AM,Rejected-Finance,1st lowest,25-Aug-2023 01:04 PM,Finance,3 bids opened successfully,Goutam Chandra Das,06-Jun-2023 03:34 PM,finance_438373.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,25-Aug-2023 01:04 PM,finsummary_438373.pdf (110.66 KB),25-Aug-2023,"INR 946,145",90.0,Goutam Chandra Das,25-Aug-2023 01:05 PM,WO-154.23.pdf (313.00 KB),AOC,Superintending Engineer,"Superintending Engineer Drainage Division, BMC","Construction of Internal RCC drain with cover slab of Bishnu priya Bisoi house back and Bini Khuntia House to Santi Didi house, tarini nagar, Saliasahi in Ward no-16","Construction of Internal RCC drain with cover slab of Bishnu priya Bisoi house back and Bini Khuntia House to Santi Didi house, tarini nagar, Saliasahi in Ward no-16",As per DTCN ,NA ,"7,74,703",Civil Works - Others,NA ,Tender,120.0,90.0,BMC AREA LIMITED,751007.0,NA ,NA ,NA ,Superintending Engineer Chamber,No ,No,20-May-2023 10:30 AM,06-Jun-2023 11:00 AM,20-May-2023 10:30 AM,05-Jun-2023 05:00 PM,NA ,NA ,20-May-2023 10:30 AM,05-Jun-2023 05:00 PM,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-4/2023-24 dtd.17.05.2023,2023_ORULB_89106_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"4,000",0.0,Nil,Nil,No,"7,747",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,2154672,M/S MAHIMA BHANDAR TRADERS,05-Jun-2023 04:54 PM,Accepted-AOC,2nd lowest,25-Aug-2023 01:06 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2154659,NIROD PARIDA,05-Jun-2023 04:44 PM,Rejected-Finance,other than 1st lowest,25-Aug-2023 01:04 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
