Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
HEMANT NAIK,Internal,MANIK SAHA AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,19-Aug-2023 06:15 PM,techsummary_437724.pdf (4777.86 KB),1,2147067,HIMANSHU PRADHAN,25-May-2023 08:20 PM,Rejected-AOC,L1,19-Aug-2023 06:22 PM,19-Aug-2023,"INR 656,167",90.0,S. AMARNATH SUBUDHI,19-Aug-2023 06:21 PM,WO.pdf (787.00 KB),WORK ORDER ISSUED TO SMT SATYABATI MOHAKUD,Finance,SEVEN NOS BIDS OPENED FOR EVALUATION,S. AMARNATH SUBUDHI,02-Jun-2023 04:48 PM,,BOQ Comparative Chart,1.0,2147725.0,SATYABATI MOHAKUD,INR,"656,167",EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,2023_EICCL_88952_13,IFB SE 04 OF 2023-24,Construction of Bio Medical Waste Management Unit at Jamda CHC under Jamda Block for 2023-24,HEMANT NAIK,Internal,MANIK SAHA AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,19-Aug-2023 06:20 PM,finsummary_437724.pdf (1062.53 KB),AOC,"7,800",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,IFB SE 04 OF 2023-24,2023_EICCL_88952_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Bio Medical Waste Management Unit at Jamda CHC under Jamda Block for 2023-24,BUILDING WORK,Please refer Tender documents. ,NA ,"7,71,900",Civil Works - Buildings,NA ,Tender,90.0,90.0,RAIRANGPUR,757043.0,NA ,NA ,NA ,O/O THE S.E RAIRANGPUR R AND DIVISION,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,ONLINE TRANSFER TOWARDS COST OF BID DOCUMENTS AND EMD,1.0,ICICI BANK,S.E RAIRANGPUR R AND B DIVISION,O/O THE S.E RAIRANGPUR R AND B DIVISION,18-May-2023 10:00 AM,29-May-2023 11:00 AM,18-May-2023 10:00 AM,26-May-2023 04:00 PM,18-May-2023 10:00 AM ,26-May-2023 04:00 PM ,18-May-2023 10:00 AM,26-May-2023 04:00 PM,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,2,2145514,MOHIT KUMAR BISOI,24-May-2023 01:01 PM,Rejected-AOC,L1,19-Aug-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"LICENCE, GSTIN AND PAN CARD",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC
,,,,,,3,2146969,PRAMOD KUMAR SAHU,25-May-2023 06:50 PM,Rejected-AOC,L1,19-Aug-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,2147330,RUPAK KUMAR NAYAK,26-May-2023 11:01 AM,Rejected-AOC,L1,19-Aug-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,2147569,SANJEEB KUMAR ROUT,26-May-2023 12:42 PM,Rejected-AOC,L1,19-Aug-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,2147725,SATYABATI MOHAKUD,26-May-2023 01:43 PM,Accepted-AOC,L1 LOTTERY WINNER,19-Aug-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,2147794,SWARUP CHANDRA BEHERA,26-May-2023 02:17 PM,Rejected-AOC,L1,19-Aug-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
