Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
ALOK KUMAR NAIK,Internal,1-Vinit Kumar 2-Basanta Kumar Dehury 3-Umesh Chandra Bhoi,Alok Naik,22-Aug-2023 06:47 PM,techsummary_439797.pdf (466.09 KB),1.0,2155976.0,ANSHI INFRA,INR,"1,491,363.961",EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2023_EICCL_89479_1,IFB-SE PWD BGH-07 OF 2023-24,"Millets Shakti Cafe, Bargarh for the year 2022-23.",1,2155976,ANSHI INFRA,07-Jun-2023 11:29 AM,Accepted-AOC,WORK AWARDED TO ANSHI INFRA BY TRANSPARENT LOTTERY SYSTEM,22-Aug-2023 06:54 PM,Finance,Total No of 3 bidder participated all are accepted for technical and financial evaluation process,Alok Naik,22-Aug-2023 06:45 PM,,BOQ Comparative Chart,ALOK KUMAR NAIK,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Alok Naik,22-Aug-2023 06:52 PM,finsummary_439797.pdf (466.09 KB),22-Aug-2023,"INR 1,491,363.961",60.0,Alok Naik,22-Aug-2023 06:53 PM,AOCMSC.pdf (466.00 KB),AOC,"SE (R AND B) DIVISION, BARGARH","O/O THE SE (R AND B) DIVISION, BARGARH, AT-GOVT BUS STAND, INFORNT OF WOMENS COLLEGE BARGARH","15,697",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,01-Jun-2023 11:00 AM,08-Jun-2023 10:30 AM,01-Jun-2023 11:00 AM,07-Jun-2023 05:00 PM,01-Jun-2023 11:00 AM ,07-Jun-2023 05:00 PM ,01-Jun-2023 11:00 AM,07-Jun-2023 05:00 PM,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD BGH-07 OF 2023-24,2023_EICCL_89479_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER COST, EMD, EPF, ESI, DECLARATION FORM, GSTIN, PAN, AFFIDAVIT, AND OTHER DOCUMENT AS PER DTCN","Millets Shakti Cafe, Bargarh for the year 2022-23.","BUILDING WORK (CIVIL, EI AND PH)",PLEASE REFER THE TENDER DOCUMENT ,NA ,"15,69,692",Civil Works - Buildings,NA ,Tender,90.0,60.0,BARGARH,768028.0,NA ,NA ,NA ,"O/O THE SE (R AND B) DIVISION, BARGARH",No ,No,AOC
,,,,,,,,,,,,,,,2,2155959,M/s Prachi Construction,07-Jun-2023 11:20 AM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,22-Aug-2023 06:54 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2156633,SOUMEN SAHA,07-Jun-2023 03:06 PM,Rejected-Finance,2ND LOWEST,22-Aug-2023 06:52 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
