EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"12,413",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,Yes,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,EXECUTIVE OFFICER,BALASORE MUNICIPALITY,1,ICICI BANK,REPAIR AND RENOVATATION OF TOWN HALL UNDER BALASORE MUNICIPALITY,REPAIR AND RENOVATATION OF TOWN HALL UNDER BALASORE MUNICIPALITY,Please refer Tender documents. ,NA ,"12,41,267",Civil Works - Others,NA ,Tender,90.0,60.0,BALASORE MUNICIPALITY,756003.0,NA ,NA ,NA ,BALASORE MUNICIPALITY,No ,No,03-Jun-2023 01:00 PM,19-Jun-2023 11:00 AM,03-Jun-2023 01:00 PM,17-Jun-2023 05:00 PM,NA ,NA ,03-Jun-2023 01:00 PM,17-Jun-2023 05:00 PM,Municipal Bodies||Balasore Municipality,BM_04_2023_24,2023_ORULB_89594_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,EO ME CP,Internal,,Pranabananda Sahu,17-Aug-2023 02:31 PM,finsummary_440048.pdf (384.51 KB),Finance,Tender opened successfully,Pranabananda Sahu,19-Jun-2023 04:24 PM,,BOQ Comparative Chart,17-Aug-2023,"INR 1,464,695",60.0,Pranabananda Sahu,17-Aug-2023 02:32 PM,WO0404.pdf (370.00 KB),1,2161793,Kishore Kumar Parida,17-Jun-2023 09:06 AM,Rejected-Finance,L2,17-Aug-2023 02:31 PM,Municipal Bodies||Balasore Municipality,2023_ORULB_89594_4,BM_04_2023_24,REPAIR AND RENOVATATION OF TOWN HALL UNDER BALASORE MUNICIPALITY,1.0,2161379.0,SUMANTA SETHI (S.C),INR,"1,208,994.44",EO ME CP,Internal,,Pranabananda Sahu,11-Aug-2023 01:55 PM,techsummary_440048.pdf (384.51 KB),AOC
,,,,,,,,,,,,,.xls,BOQ,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2161379,SUMANTA SETHI (S.C),16-Jun-2023 12:58 PM,Accepted-AOC,wo,17-Aug-2023 02:33 PM,,,,,,,,,,,,,,,,AOC
