S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,17-Jun-2023 06:30 PM,05-Jul-2023 11:00 AM,17-Jun-2023 06:30 PM,03-Jul-2023 05:00 PM,17-Jun-2023 06:30 PM ,21-Jun-2023 05:00 PM ,17-Jun-2023 06:30 PM,03-Jul-2023 05:00 PM,19-Jul-2023 11:00 AM,Orissa State Police Housing and Welfare Corporation Ltd,13/OPHWC/2023-24,2023_OSPHW_89893_15,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","Cluster of 1.Construction of 1 No. Barrack for 10 Persons 2. Construction of 1 No. Godown and 3.Construction of 1 No. E Type Staff Qtr. at Sub-Jail, Nuapada in the District of Nuapada",Building Work,Please refer Tender documents  ,NA ,"60,28,345",Civil Works - Buildings,NA ,Tender,90.0,180.0,Nuapada,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,"60,300",Yes,fixed,,Nil,Nil,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,AOC,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,21-Aug-2023 12:27 PM,finsummary_441476.pdf (297.03 KB),Technical,one bidder have participate,Bikram Keshari Malla,05-Jul-2023 12:45 PM,,Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_89893_15,13/OPHWC/2023-24,"Cluster of 1.Construction of 1 No. Barrack for 10 Persons 2. Construction of 1 No. Godown and 3.Construction of 1 No. E Type Staff Qtr. at Sub-Jail, Nuapada in the District of Nuapada",1.0,2171436.0,MANAS RANJAN MISHRA,INR,"5,727,530",21-Aug-2023,"INR 5,727,530",180.0,Bikram Keshari Malla,21-Aug-2023 12:28 PM,WORKD.pdf (376.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 18.08.2023,1.0,2171436.0,MANAS RANJAN MISHRA,03-Jul-2023 09:53 AM,Accepted-AOC,QUALIFIED BIDDER,21-Aug-2023 12:28 PM,Finance,finanaccial bid open and comparative generated,Bikram Keshari Malla,19-Jul-2023 12:04 PM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,18-Jul-2023 01:45 PM,19-Jul-2023 11:00 AM,techsummary_441476.pdf (110.72 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
