Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
IDCO||IDCO||IDCO,2023_IDCO_89357_1,PC/EST/E-27/2023-24,"Proposed Site Development of 60mtr. RoW Road at Mundamba Industrial Area, Khurda, Odisha.",Technical,The technical bids of 7 nos. bidder have been opened and documents downloaded successfully.,Debapriya Tripathy,17-Jun-2023 12:31 PM,technical_439343.pdf,CGM PC,Internal,CGM CIVIL CGM FINANCE CGM PC,Debapriya Tripathy,10-Jul-2023 04:38 PM,finsummary_439343.pdf (95.62 KB),1.0,2160738.0,VENKATA PANDURANGA CONSTRUCTIONS PRIVATE LIMITED,INR,"210,575,193",31-Aug-2023,"INR 210,575,193",180.0,Debapriya Tripathy,31-Aug-2023 12:24 PM,Mundamba.pdf (249.00 KB),"The Agreement made by D.H. MSME-II, vide Agreement No.73/P-1/2023-24, dt.25.07.2023.",Finance,The financial bids of 3 nos. bidder have been opened and Comparative Statement have been generated.,Debapriya Tripathy,23-Jun-2023 05:26 PM,finance_439343.pdf,BOQ Comparative Chart,CGM PC,Internal,EE DESIGN OSD-TECH CGM PC,KAMAL RAJESWARI SAHU,23-Jun-2023 05:12 PM,23-Jun-2023 05:15 PM,techsummary_439343.pdf (176.85 KB),1,2161027,BHOOMEE CONDEV PRIVATE LIMITED,16-Jun-2023 10:17 AM,Rejected-Technical,Disqualified,23-Jun-2023 05:12 PM,AOC,1.0,Fee/PreQual/Technical,.pdf,"RC,PAN,GST,EPF,Experience, Affidavits,Turnover,Machineries and all Other documents as per DTCN.",26-May-2023 06:55 PM,17-Jun-2023 11:30 AM,26-May-2023 06:55 PM,16-Jun-2023 05:00 PM,26-May-2023 06:55 PM ,13-Jun-2023 05:00 PM ,26-May-2023 06:55 PM,16-Jun-2023 05:00 PM,23-Jun-2023 05:15 PM,"11,800",0.0,Nil,Nil,No,"Proposed Site Development of 60mtr. RoW Road at Mundamba Industrial Area, Khurda, Odisha.","Proposed Site Development of 60mtr. RoW Road at Mundamba Industrial Area, Khurda, Odisha.",Please refer Tender documents. ,NA ,"24,77,06,379",Civil Works - Roads,"Road, Drain, Culvert, toe wall, Street lighting ",Tender,120.0,180.0,"Mundamba Industrial Area, Khurda, Odisha.",752057.0,NA ,NA ,NA ,"IDCO Towers, Janpath, Bhubaneswar-751022",No ,No,"24,77,060",Yes,fixed,,Nil,Nil,IDCO||IDCO||IDCO,PC/EST/E-27/2023-24,2023_IDCO_89357_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Chief General Manager (Planning and Coordination),"Chief General Manager (Planning and Coordination), IDCO Towers, Janpath, Bhubaneswar-751022",1.0,ICICI BANK,1.0,2ND CORRIGENDUM,Technical Bid,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2160150,BP Constructions and Engineers PVT. LTD.,14-Jun-2023 05:53 PM,Rejected-Technical,Disqualified,23-Jun-2023 05:12 PM,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2160234,MARUTI CONSTRUCTION CO.,16-Jun-2023 10:28 AM,Rejected-Finance,DISQUALIFIED,10-Jul-2023 04:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2158458,RKD CONSTRUCTION PVT LTD,13-Jun-2023 07:09 PM,Rejected-AOC,NOT AWARDED,31-Aug-2023 12:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2159713,SCS Constructions India Pvt Ltd,14-Jun-2023 02:51 PM,Rejected-Technical,Disqualified,23-Jun-2023 05:12 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2161046,UPENDRA PRADHAN,16-Jun-2023 02:41 PM,Rejected-Technical,Disqualified,23-Jun-2023 05:12 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2160738,VENKATA PANDURANGA CONSTRUCTIONS PRIVATE LIMITED,16-Jun-2023 04:19 PM,Accepted-AOC,AWARDED,31-Aug-2023 12:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
