Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"7,080",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"RC,EPF Regd.,GSTN,PAN,Registration in CDMS portal, Affidavits, experience, etc. as per DTCN require",1.0,ICICI BANK,Development of playground along with other ancillary work KMRS (Kalinga Model Residential School) for functioning of OMAV (Odisha Mining Aadarsh Vidyalaya) Jeypore in the district of Koraput,Development of playground along with other ancillary work KMRS (Kalinga Model Residential School) for functioning of OMAV (Odisha Mining Aadarsh Vidyalaya) Jeypore in the district of Koraput,Please refer Tender documents. ,NA ,"40,40,000",Civil Works - Others,NA ,Tender,180.0,90.0,JEYPORE,764001.0,NA ,NA ,NA ,"Office of the CGM(C), OMC Ltd., Bhubaneswar",No ,No,Orissa Mining Corporation,NIT No. 14/OMC/CIVIL/2023,2023_OMC_87185_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"40,500",Yes,fixed,,Nil,Nil,22-Mar-2023 06:15 PM,06-Apr-2023 11:00 AM,22-Mar-2023 06:15 PM,05-Apr-2023 05:00 PM,NA ,NA ,22-Mar-2023 06:15 PM,05-Apr-2023 05:00 PM,26-Apr-2023 01:00 PM,"CGM(C), OMC Ltd.","Office of the CGM(C), OMC Ltd., Bhubaneswar",AOC,1,2109588,AKHILA KUMAR SETHI,05-Apr-2023 08:53 AM,Accepted-AOC,BEING L1,25-Aug-2023 01:46 PM,Finance,Financial bid of 05 (Five) qualified bidders had been open out of 06 (Six) bids.,Durgamadhab Mallik,26-Apr-2023 04:26 PM,,BOQ Comparative Chart,1.0,2109588.0,AKHILA KUMAR SETHI,INR,"3,434,721.05",Technical,05 (Five) bids has been received subjected to evaluation by committee,Durgamadhab Mallik,06-Apr-2023 07:35 PM,,R K PANDA,Internal,P K MISHRA S K BISWAL S P MEHER,Satyajit Jena,21-Jun-2023 04:50 PM,finsummary_432031.pdf (1070.08 KB),R K PANDA,Internal,P K MISHRA S K BISWAL S P MEHER,Satyajit Jena,25-Apr-2023 12:31 PM,26-Apr-2023 01:00 PM,techsummary_432031.pdf (4697.07 KB),Orissa Mining Corporation,2023_OMC_87185_1,NIT No. 14/OMC/CIVIL/2023,Development of playground along with other ancillary work KMRS (Kalinga Model Residential School) for functioning of OMAV (Odisha Mining Aadarsh Vidyalaya) Jeypore in the district of Koraput,21-Jun-2023,"INR 3,434,721.05",90.0,Satyajit Jena,25-Aug-2023 01:43 PM,2023_OMC_87185_1.pdf (171.00 KB),AOC FOR Development of playground along with other ancillary work KMRS (Kalinga Model Residential School) for functioning of OMAV (Odisha Mining Aadarsh Vidyalaya) Jeypore in the district of Koraput,AOC
,,,,,2.0,Finance,.xls,FINANCIAL,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2109551,"M/S SHRADHA ENTERPRISES, JEYPORE",05-Apr-2023 02:26 PM,Rejected-Finance,Not being L1 or L2,21-Jun-2023 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2109750,PADMABATI INFRASTRUCTURE,05-Apr-2023 03:43 PM,Rejected-AOC,NOT BEING L1 ON LOTTERY,25-Aug-2023 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2104712,RANJIT KUMAR NAIK,27-Mar-2023 01:32 PM,Rejected-Technical,Documents are not in order,25-Apr-2023 12:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2109317,TANKADHAR HARIJAN,05-Apr-2023 12:48 PM,Rejected-Finance,Not being L1 or L2,21-Jun-2023 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2109467,YUDHISTIR BIDIKA,04-Apr-2023 04:59 PM,Rejected-Finance,Not being L1 or L2,21-Jun-2023 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
