Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Er RATHANGDHAR ROUT (CCEEC RNB BALASORE),Internal,"Er RATHANGDHAR ROUT (CCEEC RNB BALASORE),Er A Ray (E.E RNB BALASORE-II),KUMAR SOURABH (D.A.O BALASORE-II),Er CHITTA BEHERA(PA to CCEEC), Er S.P. Das (Estimator).",Anil Kumar Das,10-Aug-2023 01:18 PM,finsummary_426735.pdf (2579.86 KB),10-Aug-2023,"INR 50,902,400",180.0,Anil Kumar Das,10-Aug-2023 01:20 PM,DSKS-Agmt.pdf (2580.00 KB),AOC,Finance,Admitted for Financial Acceptance.,Anil Kumar Das,10-Aug-2023 01:15 PM,finance_426735.pdf,BOQ Comparative Chart,1.0,2077053.0,AJAY KUMAR ROUT,13-Feb-2023 02:38 PM,Accepted-AOC,Work awaited,10-Aug-2023 01:20 PM,Technical,Admitted for Technical Evaluation.,Prabodha Kumar Ghana,15-Mar-2023 08:03 PM,technical_426735.pdf,1.0,2077053.0,AJAY KUMAR ROUT,INR,"43,272,130.313",EIC-CIVIL||SERNB-CIRCLE-EASTERN,2023_EICCL_85655_3,CCEEC-25/2022-23,Improvement to Darada Sahada Kunduli Saratha road such as Widening and Strengthening to Intermediate lane from 7/800 Km to 11/000 Km under State Plan for the year 2022-23.,Er RATHANGDHAR ROUT (CCEEC RNB BALASORE),Internal,"Er RATHANGDHAR ROUT (CCEEC RNB BALASORE),Er A Ray (E.E RNB BALASORE-II),KUMAR SOURABH (D.A.O BALASORE-II),Er CHITTA BEHERA(PA to CCEEC), Er S.P. Das (Estimator).",Prabodha Kumar Ghana,15-Mar-2023 08:09 PM,17-Mar-2023 11:45 AM,techsummary_426735.pdf (1330.35 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"Online payment receipt of Paper cost, Bid Security Declaration, GSTIN, PAN, Registration Certificate","10,000",0.0,Nil,Nil,No,30-Jan-2023 10:00 AM,14-Feb-2023 11:00 AM,30-Jan-2023 10:00 AM,13-Feb-2023 05:00 PM,NA ,NA ,30-Jan-2023 10:00 AM,13-Feb-2023 05:00 PM,17-Mar-2023 11:45 AM,EIC-CIVIL||SERNB-CIRCLE-EASTERN,CCEEC-25/2022-23,2023_EICCL_85655_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Office of the CCEEC R and B Balasore, Station Road","Office of the CCEEC R and B Balasore, Station Road, Balasore",1.0,ICICI BANK,Improvement to Darada Sahada Kunduli Saratha road such as Widening and Strengthening to Intermediate lane from 7/800 Km to 11/000 Km under State Plan for the year 2022-23.,Improvement to Darada Sahada Kunduli Saratha road such as Widening and Strengthening to Intermediate lane from 7/800 Km to 11/000 Km under State Plan for the year 2022-23.,Please refer Tender documents. ,NA ,,Civil Works - Roads,Road Works ,Tender,90.0,180.0,Balasore,756001.0,NA ,NA ,NA ,"Office of the CCEEC R and B Balasore, Station Road",No ,No,"5,09,100",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,2.0,2076724.0,SUJIT KUMAR MOHANTY,13-Feb-2023 01:25 PM,Rejected-Finance,3rd lowest bidder,10-Aug-2023 01:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"No relation Certificates, work experience, work in hand and other documents as per DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3.0,2069518.0,SUMIT KUMAR BHUYAN,11-Feb-2023 06:43 PM,Rejected-Finance,2nd lowest bidder,10-Aug-2023 01:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"Machineries as per DTCN, affidavit for Schedule F, information as per Schedule E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
