Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
CE-NH||SE NH Circle South Berhampur,2023_CENH_89644_1,"01 /CCE NH, South of 2023-24",Providing and laying of Paver block at Berhampur town portion from Km 348.300 to 350.500 Km on NH-59 for the year 2023-24,Chief Construction Engineer Southern NH Circle Berhampur,Internal,,Kishore Kumar Panda,25-Jul-2023 01:04 PM,finsummary_440302.pdf (241.36 KB),Technical,7 no of bids opened,Mamata Rani Sabat,19-Jul-2023 01:58 PM,,Finance,5 NOS.BIDDERPARTICIPATED IN ONLINE BIDDING PROCESS,Kishore Kumar Panda,21-Jul-2023 01:33 PM,,BOQ Comparative Chart,14-Aug-2023,"INR 10,790,377",120.0,Kishore Kumar Panda,25-Aug-2023 06:28 PM,AOC.pdf (214.00 KB),1.0,2165480.0,HARI HARA SWAIN,INR,"10,790,377",Chief Construction Engineer Southern NH Circle Berhampur,Internal,cce southern nh circle bam pa to cce ee nh divn berhampur dao nh division bam,Kishore Kumar Panda,19-Jul-2023 02:10 PM,21-Jul-2023 11:30 AM,techsummary_440302.pdf (232.17 KB),1.0,1st corrigendum notice,1st corrigendum notice for revocation,19-Jul-2023 01:44 PM,corrigendum.pdf ,329.51,Technical Opening,1,2159861,Chandan Dalai,16-Jun-2023 09:14 AM,Rejected-Technical,non furnishing of working experience and machineries as per Cl 122 c 122e AND Cl 10 14 of DTCN,19-Jul-2023 02:10 PM,AOC,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, EMD, affidavit, machinery GSTIN, RC, PAN card and other documents as per the DTCN","CCE, Southern NH Circle, Berhampur","CCE, Southern NH Circle, Ambapua, Berhampur",09-Jun-2023 11:00 AM,23-Jun-2023 12:30 PM,09-Jun-2023 11:00 AM,22-Jun-2023 05:30 PM,NA ,NA ,09-Jun-2023 11:00 AM,22-Jun-2023 05:30 PM,21-Jul-2023 11:30 AM,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,CE-NH||SE NH Circle South Berhampur,"01 /CCE NH, South of 2023-24",2023_CENH_89644_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Providing and laying of Paver block at Berhampur town portion from Km 348.300 to 350.500 Km on NH-59 for the year 2023-24,Providing and laying of Paver block at Berhampur town portion from Km 348.300 to 350.500 Km on NH-59 for the year 2023-24,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,120.0,Berhampur,760011.0,NA ,NA ,NA ,"CCE, Southern NH Circle, Berhampur",No ,No,"1,27,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2165569,DAYANIDHI SAHU AND SONS,21-Jun-2023 10:08 PM,Rejected-Finance,NOT WIN IN LOTTERY SYSTEM,25-Jul-2023 01:03 PM,AOC,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2165480,HARI HARA SWAIN,21-Jun-2023 08:37 PM,Accepted-AOC,Lowest quoted rate,25-Aug-2023 06:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2165405,Jayadeep Kumar Gouda,21-Jun-2023 07:26 PM,Rejected-Finance,NOT WIN IN LOTTERY SYSTEM,25-Jul-2023 01:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2165862,SAI ANURAG BISWAL,22-Jun-2023 02:03 PM,Rejected-Finance,STANDS L2 BIDDER,25-Jul-2023 01:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2165706,SIBARAM CHANDA,22-Jun-2023 02:19 PM,Rejected-Finance,NOT WIN IN LOTTERY SYSTEM,25-Jul-2023 01:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2165877,Sunil Kumar Panigrahy,22-Jun-2023 01:41 PM,Rejected-Technical,Submission of false fabricated forged documents for consideration of a tender as per Cl No 121 f of DTCN,19-Jul-2023 02:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
