S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,Superintending Engineer,Kalahandi RWSS Division Bhawanipatna,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,"01/SE/RWSS/2023-24, Dt.06.04.2023",2023_RWSS_88021_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Execution for RPWS to village 1.Dengapharshi, 2.Kudikudacheptaghat, 3.Lathiaguda, 4.Ranpur 5.Tukuguda under Th.Rampur block including 05 year OM on Turnkey basis","Execution for RPWS to village 1.Dengapharshi, 2.Kudikudacheptaghat, 3.Lathiaguda, 4.Ranpur 5.Tukuguda under Th.Rampur block including 05 year OM on Turnkey basis",Please refer to DTCN ,NA ,"2,40,50,129",Civil Works - Water Works,NA ,Tender,180.0,330.0,Dengpharsi,766001.0,NA ,NA ,NA ,Kalahandi RWSS Division Bhawanipatna,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Papercost,Affidavit,EMD,PAN,GST,Contractor Registration certificate,EPF,Experience certificate etc",18-Apr-2023 10:00 AM,04-May-2023 10:00 AM,18-Apr-2023 10:00 AM,03-May-2023 05:30 PM,NA ,NA ,18-Apr-2023 10:00 AM,03-May-2023 05:30 PM,11-May-2023 04:00 PM,"2,40,501",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,AOC,Finance,Financial Bid Opening Summary,Ajya Kumar Mishra,11-Aug-2023 01:41 PM,finance_434643.pdf,BOQ Comparative Chart,11-Aug-2023,"INR 24,050,129",330.0,Ajya Kumar Mishra,11-Aug-2023 01:48 PM,4662.pdf (740.00 KB),Award of contract,1.0,2128907.0,m/s Anand Kumar Agrawal,INR,"20,445,015",ACE RWSS Balangir Circle,Internal,SE RWSS KLD DAO II KLD AEE ESTIMATOR RWSS BALANGIR CIRCLE,Ajya Kumar Mishra,11-Aug-2023 01:45 PM,finsummary_434643.pdf (652.16 KB),Technical,Technical Bid Opening Summary,Ajya Kumar Mishra,11-May-2023 03:51 PM,technical_434643.pdf,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Kalahandi,2023_RWSS_88021_2,"01/SE/RWSS/2023-24, Dt.06.04.2023","Execution for RPWS to village 1.Dengapharshi, 2.Kudikudacheptaghat, 3.Lathiaguda, 4.Ranpur 5.Tukuguda under Th.Rampur block including 05 year OM on Turnkey basis",1,2127966,Chanchal Mahapatra,03-May-2023 04:26 PM,Rejected-AOC,Rejected as per OPWD code,11-Aug-2023 01:49 PM,CHIEF ENGINEER RWSS,Internal,SE RWSS KLD DAO KLD EE AEE ESTIMATOR RWSS BALANGIR CIRCLE,Ajya Kumar Mishra,11-May-2023 03:52 PM,11-May-2023 04:00 PM,techsummary_434643.pdf (650.37 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other document as per dtcn,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2125215,DEBENDRA KUMAR NAYAK,01-May-2023 08:10 PM,Rejected-AOC,Rejected as per OPWD code,11-Aug-2023 01:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2129053,Gagan Kumar Das,03-May-2023 01:25 PM,Rejected-AOC,Rejected as per OPWD code,11-Aug-2023 01:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2128930,KASHINATH MOHARANA,03-May-2023 01:19 PM,Rejected-AOC,Rejected as per OPWD code,11-Aug-2023 01:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2128907,m/s Anand Kumar Agrawal,03-May-2023 02:34 PM,Accepted-AOC,Awarded as per OPWD code,11-Aug-2023 01:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2128573,TANKADHAR HARIJAN,03-May-2023 11:51 AM,Rejected-AOC,Rejected as per OPWD code,11-Aug-2023 01:49 PM,,,,,,,,AOC
