S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,2136802.0,GOBARDHAN BEHERA,INR,32.03,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Dhenkanal,2023_OSCSC_88716_1,900/03.05.2023,Selection and appointment of Level-II Transport Contractor of Dhenkanal Municipality for the FY 2023-25 of Dhenkanal District,"Collector, Dhenkanal",Internal,"1) ADM, Dhenkanal 2) RTO, Dhenkanal 3) DSWO, Dhenkanal 4) DLO, Dhenkanal 5) DIO, NIC, Dhenkanal 6) DTO, Dhenkanal 7) CSO cum DM, Dhenkanal",Nirad Das,08-Jun-2023 08:11 PM,09-Jun-2023 09:00 AM,techsummary_436756.pdf (4259.29 KB),"Collector, Dhenkanal",Internal,"ADM General, CSO-cum-DM, RTO, DLO, DTO, DSWO, DIO of Dhenkanal District",Nirad Das,05-Aug-2023 07:33 PM,finsummary_436756.pdf (4796.86 KB),05-Aug-2023,"INR 1,306,880.26",730.0,Nirad Das,05-Aug-2023 07:36 PM,Proceeding.pdf (4797.00 KB),"Gobardhan Behera, L-II Transport Contractor have executed agreement with DM, OSCSC Ltd., Dhenkanal for Dhenkanal Municipality of Dhenkanal district for the FY 2023-25",1,2140791,Dusmanta Sahoo,17-May-2023 02:35 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jun-2023 07:48 PM,Technical,"Out of 4 bidders, 2 nos. of Bidders are selected for appearing in Financial Bid on dt.09.06.2023 at 9 AM at Sadbhavana Conference Hall, Collectorate, Dhenkanal",Nirad Das,08-Jun-2023 07:48 PM,technical_436756.pdf,Finance,Financial Bid evaluation of Level-II Transport Contractor of Dhenkanal Municipality for the FY 2023-25 of Dhenkanal District,Nirad Das,05-Aug-2023 07:27 PM,finance_436756.pdf,BOQ Comparative Chart,AOC,"1,00,000",No,fixed,,Nil,Nil,Selection and appointment of Level-II Transport Contractor of Dhenkanal Municipality for the FY 2023-25 of Dhenkanal District,Selection and appointment of Level-II Transport Contractor of Dhenkanal Municipality for the FY 2023-25 of Dhenkanal District,Please refer the documents ,NA ,"13,06,880",Handling and Transportation,Transport Contractor ,Tender,45.0,730.0,Dhenkanal Municipality,759001.0,"OSCSC Ltd., Dhenkanal ","Mahisapat, Dhenkanal-759001 ",10-May-2023 11:00 AM ,"Collectorate, Dhenkanal",No ,No,1.0,Fee/PreQual/Technical,.pdf,Selection and appointment of Level-II Transport Contractor of Dhenkanal Municipality for the FY 2023,"CSO-cum-DM, Dhenkanal","OSCSC Ltd., Mahisapat, Dhenkanal",1.0,ICICI BANK,03-May-2023 06:00 PM,18-May-2023 10:00 AM,03-May-2023 06:00 PM,17-May-2023 05:00 PM,03-May-2023 06:00 PM ,06-May-2023 05:00 PM ,03-May-2023 06:00 PM,17-May-2023 05:00 PM,09-Jun-2023 09:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Dhenkanal,900/03.05.2023,2023_OSCSC_88716_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"5,900",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2136802,GOBARDHAN BEHERA,17-May-2023 03:22 AM,Accepted-AOC,"Approved by OSCSC Ltd., Bhubaneswar",05-Aug-2023 07:37 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ Documents,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2137519,M/S. PRABHU TRANSPORT,17-May-2023 04:39 AM,Rejected-Finance,Higher Bidder,05-Aug-2023 07:33 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2140757,Santoshi Transport,17-May-2023 02:47 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jun-2023 07:48 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
