EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"1,04,000",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,09/OPHWC/2023-24,2023_OSPHW_89239_16,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",24-May-2023 09:00 AM,08-Jun-2023 11:00 AM,24-May-2023 09:00 AM,07-Jun-2023 05:00 PM,24-May-2023 09:00 AM ,29-May-2023 05:00 PM ,24-May-2023 09:00 AM,07-Jun-2023 05:00 PM,01-Jul-2023 11:00 AM,"Construction of 4 Nos. F Type Quarter at Sub-Jail, Jagatsinghpur",Building Work,Please refer Tender documents  ,NA ,"1,03,95,213",Civil Works - Buildings,NA ,Tender,90.0,300.0,Jagatsinghpur,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,03-Aug-2023 01:46 PM,finsummary_438900.pdf (470.04 KB),Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_89239_16,09/OPHWC/2023-24,"Construction of 4 Nos. F Type Quarter at Sub-Jail, Jagatsinghpur",Technical,TWO BIDDERS HAVE PARTICIPATED,Bikram Keshari Malla,08-Jun-2023 01:44 PM,,1.0,2156051.0,SUBRAT NAIK,INR,"9,356,731",1.0,2153888.0,KARTIKA MALLICK,05-Jun-2023 05:23 PM,Rejected-Finance,DUE TO L2 BIDDER,03-Aug-2023 01:46 PM,03-Aug-2023,"INR 9,356,731",300.0,Bikram Keshari Malla,03-Aug-2023 01:47 PM,WORKING.pdf (689.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE31.07.2023,Finance,THE PRICE BIDS OF 02 NOS. OF BIDDER HAVE BEEN OPENED AND COMPARATIVE STATEMENT HAS BEEN GENERATED.,Bikram Keshari Malla,01-Jul-2023 11:58 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,30-Jun-2023 04:39 PM,01-Jul-2023 11:00 AM,techsummary_438900.pdf (267.25 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,2156051.0,SUBRAT NAIK,06-Jun-2023 11:33 PM,Accepted-AOC,QUALIFIED BIDDER,03-Aug-2023 01:48 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
