Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
20-Apr-2023 05:00 PM,02-May-2023 11:00 AM,20-Apr-2023 05:00 PM,01-May-2023 05:00 PM,20-Apr-2023 05:00 PM ,25-Apr-2023 05:00 PM ,20-Apr-2023 05:00 PM,01-May-2023 05:00 PM,Executive Engineer,O/O Superintending Engineer Kalahandi R and B Division Bhawanipatna,1,ICICI BANK,Widening and Strengthening of Narla Rupra Palam Road (MDR-116) from 21/170km to 31/708 km such as shifting of LT line in the District of Kalahandi,Electrical,Please refer Tender documents. ,NA ,"24,88,054",Electrical Works,NA ,Tender,90.0,60.0,Narla Kalahandi,766100.0,NA ,NA ,NA ,O/O SE Kalahandi R and B Division Bhawanipatna,No ,No,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,BC KLD-01/2023-2024,2023_EICCL_88207_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,"24,881",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"CONTRACTOR RC,PAN,GSTIN,AFFIDAVIT,OTHER DOCUMENTS AS PER DTCN",AOC,1,2127189,MAA BHUBANESWARI ELECTRICALS,01-May-2023 12:59 PM,Rejected-Technical,Disqualified,10-Aug-2023 05:22 PM,Superintending Engineer,Internal,,Prakash Kumar Behera,10-Aug-2023 05:23 PM,finsummary_435125.pdf (397.56 KB),Finance,2 nos bidder are admitted,Sujit Kumar Naik,04-May-2023 05:22 PM,,BOQ Comparative Chart,10-Aug-2023,"INR 2,463,174",60.0,Prakash Kumar Behera,10-Aug-2023 05:24 PM,NRPHLine.pdf (398.00 KB),Superintending Engineer,Internal,,Prakash Kumar Behera,10-Aug-2023 05:22 PM,techsummary_435125.pdf (397.56 KB),EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,2023_EICCL_88207_1,BC KLD-01/2023-2024,Widening and Strengthening of Narla Rupra Palam Road (MDR-116) from 21/170km to 31/708 km such as shifting of LT line in the District of Kalahandi,1.0,2127502.0,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL",INR,"2,463,174",AOC
,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC,2,2127502,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL",01-May-2023 03:10 PM,Accepted-AOC,L1,10-Aug-2023 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
