Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction of Road from Godapalsa to Sarubil Via- Aktapal Road under CMRL in the District of Mayurbhanj for the year 2022-23.,Construction of Road from Godapalsa to Sarubil Via- Aktapal Road under CMRL in the District of Mayurbhanj for the year 2022-23.,Please refer Tender documents. ,NA ,"3,16,31,000",Civil Works - Roads,NA ,Tender,90.0,273.0,"SERW Division, Karanjia",757037.0,NA ,NA ,NA ,CCE RWC Baripada,No ,No,CCE RWC Baripada,CCE RWC Baripada,"10,000",0.0,Nil,Nil,No,20-Mar-2023 06:00 PM,11-Apr-2023 11:00 AM,20-Mar-2023 06:00 PM,10-Apr-2023 05:00 PM,20-Mar-2023 06:00 PM ,06-Apr-2023 05:00 PM ,20-Mar-2023 06:00 PM,10-Apr-2023 05:00 PM,09-May-2023 01:00 PM,"3,16,310",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-BARIPADA,Road Online N.C.B. No-270,2023_CERWI_87074_19,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Date,Date,,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, RC, PAN, GSTIN and EMD etc as per DTCN",AOC,1,2104269,Basanta Kumar Paibarty,02-Apr-2023 01:27 PM,Rejected-AOC,L1,05-Aug-2023 09:54 PM,05-Aug-2023,"INR 28,470,307",273.0,Ashwani Pradhan,05-Aug-2023 09:52 PM,Godapalasa.pdf (1470.00 KB),"CCE RW Circle, Baripada",Internal,,Ashwani Pradhan,01-May-2023 05:15 PM,09-May-2023 01:00 PM,techsummary_431729.pdf (418.24 KB),Finance,06 Nos of Bidders admitted,Ashwani Pradhan,21-Jul-2023 11:21 AM,,BOQ Comparative Chart,CE RW I||RWCIRCLE-BARIPADA,2023_CERWI_87074_19,Road Online N.C.B. No-270,Construction of Road from Godapalsa to Sarubil Via- Aktapal Road under CMRL in the District of Mayurbhanj for the year 2022-23.,Technical,7 nos bidders participated,Ashwani Pradhan,01-May-2023 04:58 PM,technical_431729.pdf,CCE RWC Baripada,Internal,,Ashwani Pradhan,05-Aug-2023 09:51 PM,finsummary_431729.pdf (379.29 KB),1.0,2109038.0,Sanjib Kumar Panda,INR,"28,470,307",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,.pdf,"ATO, similar nature of work experience etc as per DTCN",AOC,2,2109120,GAGAN BIHARI BHUYAN,03-Apr-2023 04:39 PM,Rejected-AOC,L1,05-Aug-2023 09:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machineries, Affidavit etc as per DTCN",AOC,3,2108729,MAHAVIR INFRA-DEVELOPERS PVT. LTD.,03-Apr-2023 03:51 PM,Rejected-AOC,L1,05-Aug-2023 09:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,4,2103122,Manoranjan Prusty,02-Apr-2023 12:56 PM,Rejected-AOC,L2,05-Aug-2023 09:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2108348,RANJAN KUMAR SWAIN,06-Apr-2023 01:29 PM,Rejected-AOC,L1,05-Aug-2023 09:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2109038,Sanjib Kumar Panda,03-Apr-2023 04:11 PM,Accepted-AOC,L1,05-Aug-2023 09:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2108239,TUHIN KUMAR MANDAL,01-Apr-2023 06:01 PM,Rejected-Technical,"Insufficient ATO, Insufficient similar nature of work",01-May-2023 05:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
