EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"14,600",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Executive Officer,Umerkote Municipality,REFRESHMENT WITH TOILET AT MCC AND MRF,Civil Work,Please refer to Tender Documents ,NA ,,Civil Works - Buildings,NA ,Tender,270.0,90.0,Umerkote Municipality,764073.0,NA ,NA ,NA ,Umerkote Municipality,No ,No,1.0,CORRIGENDUM TENDER FEE,Fee,,Municipal Bodies||Umerkote Municipality,EO-UKTM-04/2023-24(3),2023_ORULB_89184_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,23-May-2023 11:00 AM,09-Jun-2023 11:00 AM,23-May-2023 11:00 AM,06-Jun-2023 05:00 PM,NA ,NA ,23-May-2023 11:00 AM,06-Jun-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"DTCN,Regd Certificates,GSTIN,PAN etc..",AOC,1,2154905,ANJALI BISWAS,06-Jun-2023 06:31 AM,Accepted-AOC,L1 win by lottery system in bidding....,09-Aug-2023 06:36 PM,09-Aug-2023,"INR 1,237,388.173",90.0,RUSI MAJHI,09-Aug-2023 06:35 PM,commitee.pdf (46.00 KB),The contract for REFRESHMENT WITH TOILET AT MCC AND MRF being awarded to Mrs. ANJALI BISWAS as L1 win by lottery system in bidding and asper tender committe decision..,Smt. Radha Bhatra,Internal,Chairperson Umerkote Municipality BDO Umerkote E.O Umerkote Municipality M.E Umerkote Municipality J.E Umerkote Municipality Accountant Umerkote Municipality,RUSI MAJHI,09-Aug-2023 06:32 PM,finsummary_438610.pdf (46.28 KB),Finance,four numbers of bidder found in bidding.....,RUSI MAJHI,10-Jun-2023 12:05 PM,,BOQ Comparative Chart,Smt. Radha Bhatra,Internal,Chairperson Umerkote Municipality BDO Umerkote E.O Umerkote Municipality M.E Umerkote Municipality J.E Umerkote Municipality Accountant Umerkote Municipality,RUSI MAJHI,09-Aug-2023 06:28 PM,techsummary_438610.pdf (46.28 KB),Municipal Bodies||Umerkote Municipality,2023_ORULB_89184_1,EO-UKTM-04/2023-24(3),REFRESHMENT WITH TOILET AT MCC AND MRF,1.0,2154905.0,ANJALI BISWAS,INR,"1,051,903.686",AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,CORRIGENDUM FOR CLASS OF BIDDERS,Other,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,FINANCE BID(BOQ),AOC,2,2155134,ARUN KUMAR SETHY,06-Jun-2023 08:13 AM,Rejected-Finance,as per tender committe decision,09-Aug-2023 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2155435,Asipu Kumar Rao,06-Jun-2023 01:26 PM,Rejected-Finance,as per tender committe decision,09-Aug-2023 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2154825,DHARMA DURGA,05-Jun-2023 07:49 PM,Rejected-Finance,as per tender committe decision,09-Aug-2023 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2155523,JITENDRA KUMAR JENA,06-Jun-2023 02:26 PM,Rejected-Finance,as per tender committe decision,09-Aug-2023 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2155745,PRASANT KUMAR SATAPATHY,06-Jun-2023 03:59 PM,Rejected-Finance,as per tender committe decision,09-Aug-2023 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
