Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
Finance,Opened,Pradeep Kumar Mohanty,26-Apr-2023 11:59 AM,,BOQ Comparative Chart,1.0,2117052.0,AGRAWALLA POWER INFRASTRUCTURE,19-Apr-2023 05:54 PM,Accepted-AOC,ok,07-Aug-2023 02:37 PM,Technical,Opened,Sulagna Biswal,21-Apr-2023 12:11 PM,,07-Aug-2023,"INR 7,477,080",90.0,Pradeep Kumar Mohanty,07-Aug-2023 02:36 PM,AOC.pdf (294.00 KB),AOC,Superintending Engineer Electrical Circle (RandB) Bhubaneswar,Internal,"A.E.E. S.E.E.C, A.E.E. G.E. Sub-Div No.I,BBSR, P.A. to S.E.E.C, Sr. D.A.O. BBSR (RandB) Div No.IV and S.E. BBSR (RandB) Div No.IV",Pradeep Kumar Mohanty,16-May-2023 03:03 PM,finsummary_433089.pdf (456.31 KB),Superintending Engineer Electrical Circle (RandB) Bhubaneswar,Internal,"Superintending Engineer, Bhubaneswar (RandB) Division No.IV, Sr. D.A.O. Bhubaneswar (RandB) Division No.IV, A.E.E, G.E. Sub-Division No.I, Bhubaneswar, A.E.E. S.E.E.C and P.A. to S.E.E.C",Pradeep Kumar Mohanty,25-Apr-2023 04:31 PM,26-Apr-2023 11:00 AM,techsummary_433089.pdf (247.61 KB),EIC-CIVIL||SE R and B Electrical,2023_EICCL_87500_1,Bid Identification No.S.E.E.C (RandB) 11/2022-23,Shifting of Electrical utilities of NH-5 Puri main Canal Crossing to Balianta Bazar from 0.0KM to 1.600 Km due to widening and strengthening of the road for the Year 2022-23.,1.0,2117052.0,AGRAWALLA POWER INFRASTRUCTURE,INR,"7,477,080",AOC,Shifting of Electrical utilities of NH-5 Puri main Canal Crossing to Balianta Bazar from 0.0KM to 1.600 Km due to widening and strengthening of the road for the Year 2022-23.,Shifting of Electrical utilities of NH-5 Puri main Canal Crossing to Balianta Bazar from 0.0KM to 1.600 Km due to widening and strengthening of the road for the Year 2022-23.,Please refer Tender documents. ,NA ,"87,95,530",Electrical Works,NA ,Tender,90.0,90.0,"Balianta, Bhubaneswar",752101.0,NA ,NA ,NA ,"S.E. Electrical Circle (RandB) Odisha, Bhubaneswar",No ,No,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, PAN, GSTIN, Affidavit and Contractor Registration Certificate.","87,955",No,fixed,,Nil,Nil,"S.E. Electrical Circle (RandB) Odisha, Bhubaneswar","S.E. Electrical Circle (RandB) Odisha, Bhubaneswar, Nirman Soudha , Power House square, Unit-V, Bhubaneswar, 751001",06-Apr-2023 05:00 PM,21-Apr-2023 11:30 AM,06-Apr-2023 05:00 PM,20-Apr-2023 05:00 PM,06-Apr-2023 05:00 PM ,15-Apr-2023 05:00 PM ,06-Apr-2023 05:00 PM,20-Apr-2023 05:00 PM,26-Apr-2023 11:00 AM,EIC-CIVIL||SE R and B Electrical,Bid Identification No.S.E.E.C (RandB) 11/2022-23,2023_EICCL_87500_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,2.0,2118034.0,AYUSH POWER INFRASTRUCTURE,20-Apr-2023 03:50 PM,Rejected-AOC,ok,07-Aug-2023 02:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
