Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Construction of road from Angulei G.P Office to Jagannathpur Hanuman Mandir Nahakani via Kulapada under CMRL in the district of Kendrapara,Construction of Road work,please refer tender Documents ,NA ,"2,20,20,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Kendrapara,754211.0,NA ,NA ,NA ,O/O the CCE RW Circle Kendrapara-Jajpur at Cuttack,No ,No,06-Mar-2023 01:30 PM,17-Mar-2023 11:30 AM,06-Mar-2023 01:30 PM,16-Mar-2023 05:00 PM,06-Mar-2023 01:30 PM ,15-Mar-2023 02:00 PM ,06-Mar-2023 01:30 PM,16-Mar-2023 05:00 PM,18-Apr-2023 11:30 AM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD,GST, PAN,RC, Affidavit regarding correctness","2,20,200",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-KENDRAPARA,Tender Online RCK-06/23,2023_CERWI_86646_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CCE RW Circle Kendrapara-Jajpur,O/O the CCE RW Circle Kendrapara-Jajpur at Cuttack,AOC,CCE,Internal,,Hiranmayee Nayak,05-Jul-2023 02:50 PM,finsummary_430579.pdf (539.49 KB),28-Jul-2023,"INR 18,719,449",270.0,Puspanjali Behera,26-Aug-2023 04:16 PM,2428.pdf (478.00 KB),The Work has been awarded to Prasanta Kumar Behera,Finance,02 no of bidders have been participated,Hiranmayee Nayak,18-Apr-2023 12:50 PM,,BOQ Comparative Chart,Technical,02 no of bidders have been participated,Hiranmayee Nayak,17-Mar-2023 12:48 PM,,1.0,2099486.0,Prasanta Kumar Behera,16-Mar-2023 01:41 PM,Accepted-AOC,The Work has been awarded to Prasanta Kumar Behera,26-Aug-2023 04:16 PM,1.0,2099486.0,Prasanta Kumar Behera,INR,"18,719,449",CE RW I||RWCIRCLE-KENDRAPARA,2023_CERWI_86646_3,Tender Online RCK-06/23,Construction of road from Angulei G.P Office to Jagannathpur Hanuman Mandir Nahakani via Kulapada under CMRL in the district of Kendrapara,CCE RW Circle Kenderapara Jajpur,Internal,,Durga Prasad Karan,11-Apr-2023 06:01 PM,18-Apr-2023 11:30 AM,techsummary_430579.pdf (386.80 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Labour license, Similar nature of work, Work in hand, Annual Turn Over, No relation certificate,",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2097914.0,Rabindranath Das,16-Mar-2023 01:44 PM,Rejected-Finance,L2 bidder,05-Jul-2023 02:50 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hire Balance sheet, Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
