S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,2079852.0,SATYA SADHAN DAS,INR,"424,137.43",Finance,2 nos. of bidder participated.SATYA SADHAN DAS has quoted 0.00 percentage less of tender value and BENUDHAR MALLICK has quoted 2.00 percentage excess of tender value,POOJA ROUT,03-Aug-2023 02:57 PM,,BOQ Comparative Chart,Chairperson,Internal,,POOJA ROUT,03-Aug-2023 03:06 PM,finsummary_427419.pdf (110.65 KB),Municipal Bodies||Pipli NAC,2023_ORULB_85795_31,PIPILI-NAC-3(31)/2022-23,Construction of C.C Road from Sasanka sekhar Mohanty Boring to Delanga distributor Road in ward No-15,Chairperson,Internal,Committee Head ChairPerson Pipli NAC Executive Officer Pipli NAC Municipal Engineer Accounts Officer Pipli Block Assistant Engineer Pipli Block Junior Engineer pipli NAC,POOJA ROUT,03-Aug-2023 03:01 PM,techsummary_427419.pdf (110.65 KB),1,2080239,BENUDHAR MALLICK,16-Feb-2023 12:27 AM,Rejected-AOC,as per quoted rate of tender value is L2,03-Aug-2023 03:10 PM,03-Aug-2023,"INR 424,137.43",30.0,POOJA ROUT,03-Aug-2023 03:08 PM,WO.pdf (159.00 KB),AOC,"4,300",No,fixed,,Nil,Nil,Construction of C.C Road from Sasanka sekhar Mohanty Boring to Delanga distributor Road in ward No-15,Construction of C.C Road from Sasanka sekhar Mohanty Boring to Delanga distributor Road in ward No-15,Please refer tender document ,NA ,"4,24,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"Pipli NAC, Ward No-15",752104.0,NA ,NA ,NA ,"Office of the Executive officer, Pipli NAC",No ,No,"Executive Officer, pipli NAC","Office of the Executive officer, Pipli NAC, Pipli,Puri-752104","2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Regist. of licence, GST, Regd, PAN, Paper cost, Affidavit, Decl and otfer doc as per DTCN",Municipal Bodies||Pipli NAC,PIPILI-NAC-3(31)/2022-23,2023_ORULB_85795_31,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,06-Feb-2023 10:00 AM,17-Feb-2023 11:00 AM,06-Feb-2023 10:00 AM,16-Feb-2023 05:00 PM,NA ,NA ,06-Feb-2023 10:00 AM,16-Feb-2023 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2079852,SATYA SADHAN DAS,15-Feb-2023 01:13 PM,Accepted-AOC,as per quoted rate of tender value is L1,03-Aug-2023 03:10 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,AOC
