Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,DETAILS OF TENDER CALL NOTICE,"Sub-Collector, Bhawanipatna",Bhawanipatna,05-Apr-2023 05:00 PM,24-Apr-2023 11:00 AM,05-Apr-2023 05:00 PM,21-Apr-2023 05:00 PM,05-Apr-2023 05:00 PM ,12-Apr-2023 05:00 PM ,05-Apr-2023 05:00 PM,21-Apr-2023 05:00 PM,08-May-2023 11:00 AM,"10,000",Nil,Nil,No,1.0,ICICI BANK,Odisha State Agricultural Marketing Board||RMC Kesinga,RMC KESINGA/22-23,2023_OSAMB_87546_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of infrastructures at Utkela M.Y. under RMC Kesinga,Construction of infrastructures at Utkela M.Y. under RMC Kesinga,Please refer Tender documents. ,NA ,"1,51,49,132",Civil Works - Others,NA ,Rate Contract,90.0,270.0,UTKELA MY,766011.0,NA ,NA ,NA ,KESINGA,No ,No,"1,51,491",Yes,fixed,,Nil,Nil,AOC,1.0,2118411.0,Suresh Chandra Dash,INR,"12,878,277",Odisha State Agricultural Marketing Board||RMC Kesinga,2023_OSAMB_87546_1,RMC KESINGA/22-23,Construction of infrastructures at Utkela M.Y. under RMC Kesinga,CHAIRMAN,Internal,"ACCOUNTANT, JE, AE, SECRETARY",Jyoti Ranjan Dash,03-May-2023 11:55 AM,08-May-2023 11:00 AM,techsummary_433148.pdf (994.48 KB),CHAIRMAN,Internal,"SECY, ACCOUNTANT,JE, AE",Jyoti Ranjan Dash,08-Aug-2023 08:45 AM,finsummary_433148.pdf (400.21 KB),08-Aug-2023,"INR 12,878,277",270.0,Jyoti Ranjan Dash,08-Aug-2023 08:48 AM,WORKORDER.pdf (676.00 KB),AOC,Technical,OK,Biswajit Das,24-Apr-2023 11:26 AM,,1,2116635,CHIRANJIBI PADHI,19-Apr-2023 12:01 PM,Rejected-Finance,AS PER TRANSPORACY LOTTERY SYSTEM,08-Aug-2023 08:45 AM,Finance,OK,Jyoti Ranjan Dash,08-Aug-2023 08:27 AM,,BOQ Comparative Chart,AOC
2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2118150,Gupteswar Behera,21-Apr-2023 01:40 PM,Rejected-Finance,AS PER TRANSPORACY LOTTERY SYSTEM,08-Aug-2023 08:45 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2118744,JAGADISH MALLICK,21-Apr-2023 04:15 PM,Rejected-Finance,AS PER TRANSPORACY LOTTERY SYSTEM,08-Aug-2023 08:45 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2118762,JAI BAJRANGBALI INFRA,21-Apr-2023 04:41 PM,Rejected-Technical,NOT SUBMITTED EPF CHALLAN,03-May-2023 11:55 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2115504,MANOJ KUMAR MOHANTY,20-Apr-2023 11:41 AM,Rejected-Finance,AS PER TRANSPORACY LOTTERY SYSTEM,08-Aug-2023 08:45 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2117315,SHASHIRAM MANGARAJ,19-Apr-2023 08:07 PM,Rejected-Finance,AS PER TRANSPORACY LOTTERY SYSTEM,08-Aug-2023 08:45 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2118411,Suresh Chandra Dash,21-Apr-2023 04:16 PM,Accepted-AOC,AS PER TRANSPORACNY LOTTER SYSTEM,08-Aug-2023 08:49 AM,,,,,,,AOC
