S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,BID ID 72 of 2022-23,2023_EICCL_86728_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,04-Mar-2023 06:00 PM,20-Mar-2023 11:00 AM,04-Mar-2023 06:00 PM,18-Mar-2023 05:00 PM,04-Mar-2023 06:00 PM ,17-Mar-2023 01:00 PM ,04-Mar-2023 06:00 PM,18-Mar-2023 05:00 PM,"Improvement of road from Sarna Chowk to Petrol Pump at Jagda, Rourkela for 2022-23","Improvement of road from Sarna Chowk to Petrol Pump at Jagda, Rourkela for 2022-23",Please refer Tender documents. ,NA ,"13,47,900",Civil Works - Roads,NA ,Tender,90.0,90.0,Rourkela,769012.0,NA ,NA ,NA ,OfficeofSuperintendingEngineer Rourkela RandBDivis,No ,No,SuperintendingEngineer Rourkela RandBDivision,OfficeofSuperintendingEngineer Rourkela RandBDivision,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate, Registration in CDMS, PAN Card, GSTIN Certificate, Affidavit etc","13,500",Yes,fixed,,Nil,Nil,AOC,MKMahanandaSuperintendingEngineer,Internal,Hari Singh Meena DAO GR-1 Rourkela R and B Division J A Rath AE Rourkela R and B Division,Prajna Prajwolita Parida,02-Aug-2023 12:48 PM,techsummary_430503.pdf (367.87 KB),1.0,2100397.0,VIVAAN AGENCY,INR,"1,145,848.06",EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,2023_EICCL_86728_3,BID ID 72 of 2022-23,"Improvement of road from Sarna Chowk to Petrol Pump at Jagda, Rourkela for 2022-23",1.0,2099031.0,JOSEPH MUNDA,15-Mar-2023 01:33 PM,Rejected-AOC,Not Qualified in the lottery,02-Aug-2023 12:55 PM,02-Aug-2023,"INR 1,145,848.06",90.0,Prajna Prajwolita Parida,02-Aug-2023 12:54 PM,7203.pdf (368.00 KB),stood 1st lowest in transparent lottery. Agmt drawn and Work order issued,MKMahanandaSuperintendingEngineer,Internal,Hari Singh Meena DAO GR-1 Rourkela R and B Division J A Rath AE Rourkela R and B Division,Prajna Prajwolita Parida,02-Aug-2023 12:52 PM,finsummary_430503.pdf (367.87 KB),Finance,All the bidders qualified in the Technical Evaluation,Prajna Prajwolita Parida,02-Aug-2023 12:46 PM,finance_430503.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Financial instruments such as cost of tender paper, Affidavit etc",,,,,,,AOC,,,,,,,,,,,,,,,,2.0,2100202.0,SABITA SWAIN,17-Mar-2023 10:18 PM,Rejected-AOC,Not Qualified in the lottery,02-Aug-2023 12:55 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"ExperienceCertificate,List of Machinaries,Lease Deeds,MOUwithelect. Cont.if required, Affidavit etc",,,,,,,AOC,,,,,,,,,,,,,,,,3.0,2100397.0,VIVAAN AGENCY,18-Mar-2023 01:51 PM,Accepted-AOC,stood 1st lowest in transparent lottery. Agmt drawn and Work order issued,02-Aug-2023 12:55 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relation Certificate, Schedule-E, Schedule-F, Affidavit etc",,,,,,,AOC,,,,,,,,,,,,,,,,4.0,2098523.0,VIVEK GOND,17-Mar-2023 02:37 PM,Rejected-AOC,Not Qualified in the lottery,02-Aug-2023 12:55 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
