Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Hindol NAC,HDL NAC-01/2022-23,2022_ORULB_77859_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,EXECUTIVE OFFICER,HINDOL NAC,"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Construction of Community Center at Champati Sahi (SudaSahi) in ward No-03.,As per DTCN,Please refer Tender documents. ,NA ,"4,46,470",Civil Works - Others,NA ,Tender,120.0,60.0,HINDOL NAC,759022.0,NA ,NA ,NA ,HINDOL NAC,No ,No,0.0,No,fixed,,Nil,Nil,23-May-2022 01:00 PM,03-Jun-2022 11:00 AM,23-May-2022 01:00 PM,01-Jun-2022 05:00 PM,NA ,NA ,23-May-2022 01:00 PM,01-Jun-2022 05:00 PM,AOC,Executive Officer,Internal,"CP, EO, ME, JE, ACCT.",Maruvada Srinivas,21-Aug-2023 04:25 PM,finsummary_399446.pdf (156.15 KB),Finance,lottery,Maruvada Srinivas,19-Aug-2023 06:40 PM,finance_399446.pdf,BOQ Comparative Chart,21-Aug-2023,"INR 379,537",60.0,Maruvada Srinivas,21-Aug-2023 04:35 PM,6.pdf (125.00 KB),AOC,1,1859162,MADAN NAIK (S.C),01-Jun-2022 03:10 AM,Accepted-AOC,L1,21-Aug-2023 04:35 PM,Municipal Bodies||Hindol NAC,2022_ORULB_77859_6,HDL NAC-01/2022-23,Construction of Community Center at Champati Sahi (SudaSahi) in ward No-03.,1.0,1859162.0,MADAN NAIK (S.C),INR,"379,537",Executive Officer,Internal,"CP, EO, ME, JE, ACCT.",Maruvada Srinivas,21-Aug-2023 12:04 PM,techsummary_399446.pdf (156.15 KB),AOC
,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,1854493,SOMANATH SETHI,28-May-2022 04:31 PM,Rejected-Technical,L2,21-Aug-2023 12:04 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,1854187,Tapan Kumar Das,28-May-2022 11:29 AM,Rejected-Technical,L2,21-Aug-2023 12:04 PM,,,,,,,,,,,,,,,,AOC
