Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
"Chairman, Hinjilicut Municipality",Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality",Jubulee Charan Behera,05-Aug-2023 06:10 PM,techsummary_430630.pdf (182.98 KB),1.0,2102759.0,ANIL KUMAR MAHANKUDA,INR,"419,322.75",Municipal Bodies||Hinjilicut Municipal Council,2023_ORULB_86773_3,HIN-MUN-06/2022-23,"Construction of Road and Drain Dhoba Sahi To Hinjili Bada Sahi ,Ward no-04",1.0,2102759.0,ANIL KUMAR MAHANKUDA,23-Mar-2023 04:48 PM,Accepted-AOC,Single Tender and called for retender,09-Nov-2023 04:50 PM,Finance,One bidder has participated on this tender and document downloaded successfully.,Jubulee Charan Behera,29-Mar-2023 07:53 PM,finance_430630.pdf,BOQ Comparative Chart,"Chairman, Hinjilicut Municipality",Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality",Jubulee Charan Behera,05-Aug-2023 06:14 PM,finsummary_430630.pdf (266.07 KB),05-Aug-2023,"INR 419,322.75",90.0,Jubulee Charan Behera,09-Nov-2023 04:49 PM,AOC.pdf (46.00 KB),"One bidder has participated, Hence the tender Committee decided as per provision under Para 3.5.18 of OPWD code Vol 1, letter no.3863, dtd 28.01.2013 it is a single tender, It may be called retender",AOC,"Construction of Road and Drain Dhoba Sahi To Hinjili Bada Sahi ,Ward no-04","Construction of Road and Drain Dhoba Sahi To Hinjili Bada Sahi ,Ward no-04",Please refer Tender documents. ,NA ,"4,19,323",Civil Works - Others,NA ,Tender,90.0,90.0,HINJILICUT MUNICIPALITY,761102.0,NA ,NA ,NA ,HINJILICUT MUNICIPALITY,No ,No,Municipal Bodies||Hinjilicut Municipal Council,HIN-MUN-06/2022-23,2023_ORULB_86773_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,360",0.0,Nil,Nil,No,"4,193",Yes,fixed,,Nil,Nil,13-Mar-2023 11:00 AM,29-Mar-2023 11:00 AM,13-Mar-2023 11:00 AM,23-Mar-2023 05:00 PM,NA ,NA ,13-Mar-2023 01:00 PM,23-Mar-2023 05:00 PM,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Scan copy of PAN, GST, License, Affidavit and financial document as mentioned in DTCN.",EXECUTIVE OFFICER,HINJILICUT MUNICIPALITY,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,,,AOC
