Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, GST, PAN, Reg.-Renewal of Contractor license, Exp. and other document as per NIT","Construction of C.C. road and Drain from Manija house to Arshad house, W.No.19","Construction of C.C. road and Drain from Manija house to Arshad house, W.No.19",Please refer Tender documents ,NA ,"3,00,000",Civil Works - Lift Irrigation Schemes,C.C. road and drain ,Tender,90.0,90.0,Rajgangpur Municipality Area,770017.0,NA ,NA ,NA ,Rajgangpur Municipality,No ,No,Executive Officer,"Rajgangpur Municipality, Dist-Sundargarh",17-May-2023 11:00 AM,29-May-2023 10:00 AM,17-May-2023 11:00 AM,28-May-2023 05:00 PM,NA ,NA ,17-May-2023 11:00 AM,28-May-2023 05:00 PM,1.0,ICICI BANK,"3,000",Yes,fixed,,Nil,Nil,"2,000",0.0,Nil,Nil,No,Municipal Bodies||Rajgangpur Municipality,EO/RGP/01 of 2023-24,2023_ORULB_88991_56,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1,2148744,MANAS RANJAN SAHOO,27-May-2023 08:08 PM,Rejected-AOC,Rejected,23-Aug-2023 02:31 PM,23-Aug-2023,"INR 300,000",90.0,Gobinda Dansena,23-Aug-2023 02:30 PM,56.pdf (475.00 KB),Madhuri Lugun,Internal,,Hajam Tudu,17-Aug-2023 05:12 PM,techsummary_438054.pdf (1293.95 KB),Madhuri Lugun,Internal,,Gobinda Dansena,17-Aug-2023 07:34 PM,finsummary_438054.pdf (3353.29 KB),Municipal Bodies||Rajgangpur Municipality,2023_ORULB_88991_56,EO/RGP/01 of 2023-24,"Construction of C.C. road and Drain from Manija house to Arshad house, W.No.19",1.0,2148836.0,SUBASH CHANDRA BEHERA,INR,"300,000",Finance,Sucessfully opened,Hajam Tudu,17-Aug-2023 02:59 PM,,BOQ Comparative Chart,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2148084,REKHA DAS,26-May-2023 06:34 PM,Rejected-AOC,Rejected,23-Aug-2023 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2148181,SAGIR ALAM,26-May-2023 08:38 PM,Rejected-AOC,Rejected,23-Aug-2023 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2148836,SUBASH CHANDRA BEHERA,27-May-2023 10:56 PM,Accepted-AOC,Selected,23-Aug-2023 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
