Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
EIC-CIVIL,2023_EICCL_86513_2,CE-DPI AND R-41/2022-23,Improvement such as widening and strengthening of Salt road from Balasore to Gud (MDR) from 1/000 km to 23/400 km ( excluding from 13/000 km to 16/000km) in the district of Balasore under State Plan,1.0,2092105.0,SBB CONSTRUCTIONS PVT LTD,INR,"198,261,229",EIC Civil Odisha,Internal,CE DPI and R Odisha Addl CE Roads EE Civil FA,Tara Prasad Mishra,10-Apr-2023 02:59 PM,11-Apr-2023 11:30 AM,techsummary_429896.pdf (170.37 KB),22-Aug-2023,"INR 198,261,229",540.0,Pradipta Kumar Nayak,22-Aug-2023 05:06 PM,Saltroad.pdf (658.00 KB),383P1 of 2023-24,EIC Civil Odisha,Internal,,Tara Prasad Mishra,28-Apr-2023 12:13 PM,finsummary_429896.pdf (103.67 KB),Finance,Opening of financial bid,Tara Prasad Mishra,11-Apr-2023 12:16 PM,,BOQ Comparative Chart,1,2097912,M/s. fortune group,14-Mar-2023 11:00 AM,Rejected-Finance,Other than L1 and L2 bidder,28-Apr-2023 12:13 PM,Technical,Opening of tender,Tara Prasad Mishra,15-Mar-2023 12:30 PM,,AOC,EIC-CIVIL,CE-DPI AND R-41/2022-23,2023_EICCL_86513_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,24-Feb-2023 02:30 PM,15-Mar-2023 11:30 AM,24-Feb-2023 02:30 PM,14-Mar-2023 05:30 PM,NA ,NA ,24-Feb-2023 02:30 PM,14-Mar-2023 05:30 PM,11-Apr-2023 11:30 AM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit","23,32,000",Yes,fixed,,Nil,Nil,Improvement such as widening and strengthening of Salt road from Balasore to Gud (MDR) from 1/000 km to 23/400 km ( excluding from 13/000 km to 16/000km) in the district of Balasore under State Plan,Improvement such as widening and strengthening of Salt road from Balasore to Gud (MDR) from 1/000 km to 23/400 km ( excluding from 13/000 km to 16/000km) in the district of Balasore under State Plan,Please refer Tender documents. ,NA ,"23,32,21,067",Civil Works - Roads,NA ,Tender,90.0,540.0,In Balasore Dist,751001.0,NA ,NA ,NA ,"O/o the E.I.C. Civil, Odisha, Bhubaneswar",No ,No,"Chief Engineer, DPI and Roads, Odisha","Office of the E.I.C. Civil, Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2098538,M/S KALINGA COMBINES PRIVATE LIMITED,14-Mar-2023 04:04 PM,Rejected-AOC,L2 bidder,22-Aug-2023 05:08 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2098655,RKD Construction Pvt Ltd,14-Mar-2023 04:53 PM,Rejected-Finance,Other than L1 and L2 bidder,28-Apr-2023 12:13 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2092105,SBB CONSTRUCTIONS PVT LTD,13-Mar-2023 01:48 PM,Accepted-AOC,L1 bidder,22-Aug-2023 05:08 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
