Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Jaleswar Municipal Council,JM_02_2023_24,2023_ORULB_88644_32,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,CONSTRUCTION OF C.C. ROAD FROM URMILA DUTTA HOUSE TO BHAGABAT ANDIA HOUSE IN WARD NO.10,CONSTRUCTION OF C.C. ROAD FROM URMILA DUTTA HOUSE TO BHAGABAT ANDIA HOUSE IN WARD NO.10,Please refer Tender documents. ,NA ,"2,44,068",Civil Works - Others,NA ,Tender,90.0,45.0,Jaleswar Municipality,756032.0,NA ,NA ,NA ,"Executive Officer, Jaleswar Municipality",No ,No,1.0,Other terms and condition,Technical Bid,,1.0,ICICI BANK,02-May-2023 01:00 PM,17-May-2023 10:00 AM,02-May-2023 01:00 PM,16-May-2023 05:00 PM,NA ,NA ,02-May-2023 01:00 PM,16-May-2023 05:00 PM,"Executive Officer, Jaleswar Municipality","Executive Officer, Jaleswar Municipality","2,441",Yes,percentage,1.0%,Nil,Nil,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"EMD, Paper Cost, PAN, GST, Valid RC, Affidavit and other documents as per DTCN",AOC,Chairman,Internal,EO ME JE,Susil Kumar Murmu,24-Aug-2023 05:09 PM,finsummary_436540.pdf (381.21 KB),Municipal Bodies||Jaleswar Municipal Council,2023_ORULB_88644_32,JM_02_2023_24,CONSTRUCTION OF C.C. ROAD FROM URMILA DUTTA HOUSE TO BHAGABAT ANDIA HOUSE IN WARD NO.10,1.0,2137902.0,PALLISHREE MOHANTY,INR,"244,068",Finance,tender open sucessfully,Ajay Kumar Mohapatra,26-May-2023 09:36 AM,finance_436540.pdf,BOQ Comparative Chart,1,2137617,AMARENDRA PRADHAN,14-May-2023 05:51 PM,Rejected-Finance,Not L1 in lottery,24-Aug-2023 05:09 PM,24-Aug-2023,"INR 244,068",45.0,Susil Kumar Murmu,24-Aug-2023 05:10 PM,w-32.pdf (238.00 KB),Awarded,Chairman,Internal,EO ME JE,Susil Kumar Murmu,18-Jul-2023 12:40 PM,techsummary_436540.pdf (751.21 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,2137902,PALLISHREE MOHANTY,14-May-2023 02:31 PM,Accepted-AOC,L1 in lottery,24-Aug-2023 05:11 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2139627,SHUBHASHREE JENA,16-May-2023 12:14 AM,Rejected-Finance,Not L1 in lottery,24-Aug-2023 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2140107,SOUMYA RANJAN JENA,16-May-2023 01:16 PM,Rejected-Finance,Not L1 in lottery,24-Aug-2023 05:09 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2136645,SURAJ KUMAR DEY,15-May-2023 06:55 PM,Rejected-Finance,Not L1 in lottery,24-Aug-2023 05:09 PM,,,,,,,,,,,,,,AOC
