S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"PAN,GSTIN,TP COST,EMD, CONTRACTOR REGISTRATION CERTIFICATE","13,100",Yes,fixed,,Nil,Nil,Odisha Hydro Power Corporation Ltd||Rengali H.E. Project Rengali,RHEP/TCN/05/2023-24,2023_OHPCL_88219_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,21-Apr-2023 10:00 AM,03-May-2023 11:30 AM,21-Apr-2023 10:00 AM,02-May-2023 05:00 PM,21-Apr-2023 10:00 AM ,28-Apr-2023 01:00 PM ,21-Apr-2023 10:00 AM,02-May-2023 05:00 PM,23-May-2023 11:00 AM,CP HEAD,"RHEP,RENGALI","6,000","1,080",Nil,Nil,No,RHEP/TCN-05-2023-24,"AMC FOR RESIDENTIAL AND NON-RESIDENTIAL BUILDINGS UNDER RHEP (HD COLONY, DPH COLONY, 12D COLONY, 40E COLONY, SWITCHYARD, ERECTORS HOSTEL SECTION NO.-1)",PLEASE REFER TENDER DOCUMENT ,PLEASE REFER TENDER DOCUMENT ,,Civil Works - Buildings,NA ,Tender,120.0,365.0,"RHEP,Rengali Dam Site",759105.0,NA ,NA ,NA ,"Office of the CP HEAD,RHEP,Rengali",No ,No,AOC,08-Aug-2023,"INR 1,112,558",365.0,ARCHANA BEHERA,08-Aug-2023 01:15 PM,workorder.pdf (1082.00 KB),"Work order was awarded to Smt. Sumati Mohanty,At/Po-Rengali,Dist-Angul.",CP HEAD,Internal,"B C Dandpat, M S Sethi, C K Sahu",ARCHANA BEHERA,11-Jul-2023 11:35 AM,finsummary_435193.pdf (1072.15 KB),Finance,All the 05 nos. of technically qualified bidders have quoted 14.99 percentage less from the estimated price and became lowest quoted bidders.,CHANDAN KUMAR SAHU,23-May-2023 12:32 PM,finance_435193.pdf,BOQ Comparative Chart,Technical,"On due date of opening of this tender,05 nos. of offers were downloaded from e-procurement website and opened on the same day.All the bids are kept for further evaluation.",CHANDAN KUMAR SAHU,03-May-2023 12:48 PM,technical_435193.pdf,1,2128166,BIKRAM KUMAR PRADHAN,02-May-2023 01:32 PM,Rejected-AOC,Through Transparent Lottery system,08-Aug-2023 01:17 PM,1.0,2121738.0,SUMATI MOHANTY,INR,"1,112,558",Odisha Hydro Power Corporation Ltd||Rengali H.E. Project Rengali,2023_OHPCL_88219_1,RHEP/TCN/05/2023-24,RHEP/TCN-05-2023-24,CP HEAD,Internal,BC DANDPAT LN PANIGRAHI CK SHHU,Saroj Kumar Bohidar,20-May-2023 06:31 PM,23-May-2023 11:00 AM,techsummary_435193.pdf (1625.68 KB),AOC
2.0,ICICI NEFT/RTGS,,,.pdf,OTHER DOCUMENTS AS PER CHECK LIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2127914,PARAMANANDA MOHANTY,01-May-2023 10:30 PM,Rejected-AOC,Through transparent lottery system,08-Aug-2023 01:17 PM,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2126872,SANTOSH KUMAR SATAPATHY,01-May-2023 08:28 AM,Rejected-AOC,Through Transparent lottery system,08-Aug-2023 01:17 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2127847,SUKANTA CHARAN BEHERA,01-May-2023 08:27 PM,Rejected-AOC,Through Transparent Lottery system,08-Aug-2023 01:17 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,2121738,SUMATI MOHANTY,01-May-2023 06:53 PM,Accepted-AOC,Through Transparent Lottery System,08-Aug-2023 01:17 PM,,,,,,,,,,,,,,,,,AOC
