S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,EXTENSION OF DATE,Date,,05-May-2023 10:00 AM,22-May-2023 11:30 AM,05-May-2023 10:00 AM,20-May-2023 05:00 PM,NA ,NA ,05-May-2023 10:00 AM,20-May-2023 05:00 PM,12-Jun-2023 10:30 AM,"10,000",0.0,Nil,Nil,No,"62,499",Yes,percentage,1.0%,Nil,Nil,CE-NH||SE NH Circle Keonjhar||EENH DIVN KEONJHAR,EE-NH-KJR-03/2023-24,2023_CENH_88761_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Constrution of 2 nos. Flat type D-Type Qtrs. at Jagannathpur PHC for the year 2022-23 under OMBADC,BUILDING WORKS,Please refer Tender documents. ,NA ,"62,49,854",Civil Works - Buildings,NA ,Tender,90.0,180.0,"OFFICE OF EXECUTIVE ENGINEER,N.H DIVISION,KEONJHAR",758014.0,NA ,NA ,NA ,"N.H. DIVISION OFFICE, KEONJHAR",No ,No,"EXECUTIVE ENGINEER, N.H. DIVISION, KEONJHAR","N.H. DIVISION OFFICE, KEONJHAR",1.0,Fee/PreQual/Technical,.pdf,"ONLINE PROOF OF TENDER PAPER COST, EMD, GSTIN, PAN, CONTRACTOR REGISTRATION CERTIFICATE, AFFIDAVIT",1.0,ICICI BANK,AOC,1.0,2142675.0,SUDARSHAN SETHY,INR,"6,249,853.71",01-Aug-2023,"INR 6,249,853.71",180.0,Rajani Kanta Muna,01-Aug-2023 01:02 PM,WORKORDER.pdf (920.00 KB),Lowest amount quoted by Sudarshan Sethy,Finance,Bid opening summary,Hare Krishna Panda,13-Jun-2023 02:36 PM,finance_436875.pdf,BOQ Comparative Chart,"Er Harekrishna Panda, Executive Engineer",Internal,"Er Harekrishna Panda, Executive Engineer ,Sri Surajit Barik, D.A.O, Smt.Jayashree Marandi,A.E.E(Estimator), Smt.Punam Nilima Toppo,A.E.E Keonjhar Sub-Division",Rajani Kanta Muna,01-Aug-2023 12:23 PM,finsummary_436875.pdf (947.96 KB),Technical,1. 2 (Two) out of 2 (Two) bidders are qualified for Technical evaluation.,Hare Krishna Panda,22-May-2023 12:33 PM,technical_436875.pdf,CE-NH||SE NH Circle Keonjhar||EENH DIVN KEONJHAR,2023_CENH_88761_1,EE-NH-KJR-03/2023-24,Constrution of 2 nos. Flat type D-Type Qtrs. at Jagannathpur PHC for the year 2022-23 under OMBADC,1.0,2142998.0,ASHOK KUMAR SETHY,20-May-2023 04:15 PM,Rejected-Finance,Lowest amount quoted by Sudarshan Sethy,01-Aug-2023 12:23 PM,Er Harekrishna Panda,Internal,EE NH Division Keonjhar DAO NH Division Keonjhar AEE Estimator NH Division Keonjhar AEE Keonjhar NH SubDivision,Hare Krishna Panda,07-Jun-2023 02:00 PM,12-Jun-2023 10:30 AM,techsummary_436875.pdf (976.29 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,WORK EXPERIENCE CERTIFICATE ON SIMILAR NATURE OF WORK,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2142675.0,SUDARSHAN SETHY,20-May-2023 03:21 PM,Accepted-AOC,Lowest amount quoted by Sudarshan Sethy,01-Aug-2023 01:04 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DOCUMENTS FOR OWNED / HIRED / LEASED PLANT AND MACHINERIES,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENT AS PER DTCN,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
